comp_id	ctrl_status
4282__WILDTYPE_SNP_INDIV	False
3770__WILDTYPE_SNP_INDIV	False
3173__WILDTYPE_SNP_INDIV	False
2064__WILDTYPE_SNP_INDIV	False
1714__WILDTYPE_SNP_INDIV	False
1570__WILDTYPE_SNP_INDIV	False
2237__WILDTYPE_SNP_INDIV	False
3653__WILDTYPE_SNP_INDIV	False
4324__WILDTYPE_SNP_INDIV	False
3748__WILDTYPE_SNP_INDIV	False
506__WILDTYPE_SNP_INDIV	False
1507__WILDTYPE_SNP_INDIV	False
2271__WILDTYPE_SNP_INDIV	False
85__WILDTYPE_SNP_INDIV	False
1650__WILDTYPE_SNP_INDIV	False
4061__WILDTYPE_SNP_INDIV	False
2067__WILDTYPE_SNP_INDIV	False
1427__WILDTYPE_SNP_INDIV	False
1093__WILDTYPE_SNP_INDIV	False
4380__WILDTYPE_SNP_INDIV	False
4442__WILDTYPE_SNP_INDIV	False
4219__WILDTYPE_SNP_INDIV	False
46__WILDTYPE_SNP_INDIV	False
4496__WILDTYPE_SNP_INDIV	False
1084__WILDTYPE_SNP_INDIV	False
3907__WILDTYPE_SNP_INDIV	False
1136__WILDTYPE_SNP_INDIV	False
71__WILDTYPE_SNP_INDIV	False
3321__WILDTYPE_SNP_INDIV	False
4095__WILDTYPE_SNP_INDIV	False
4128__WILDTYPE_SNP_INDIV	False
4098__WILDTYPE_SNP_INDIV	False
2607__WILDTYPE_SNP_INDIV	False
3253__WILDTYPE_SNP_INDIV	False
3949__WILDTYPE_SNP_INDIV	False
2807__WILDTYPE_SNP_INDIV	False
4134__WILDTYPE_SNP_INDIV	False
2302__WILDTYPE_SNP_INDIV	False
4353__WILDTYPE_SNP_INDIV	False
812__WILDTYPE_SNP_INDIV	False
1000__WILDTYPE_SNP_INDIV	False
663__WILDTYPE_SNP_INDIV	False
2970__WILDTYPE_SNP_INDIV	False
4403__WILDTYPE_SNP_INDIV	False
3678__WILDTYPE_SNP_INDIV	False
201__WILDTYPE_SNP_INDIV	False
3998__WILDTYPE_SNP_INDIV	False
2469__WILDTYPE_SNP_INDIV	False
2585__WILDTYPE_SNP_INDIV	False
3513__WILDTYPE_SNP_INDIV	False
1488__WILDTYPE_SNP_INDIV	False
4073__WILDTYPE_SNP_INDIV	False
1551__WILDTYPE_SNP_INDIV	False
2255__WILDTYPE_SNP_INDIV	False
1375__WILDTYPE_SNP_INDIV	False
1844__WILDTYPE_SNP_INDIV	False
3566__WILDTYPE_SNP_INDIV	False
3522__WILDTYPE_SNP_INDIV	False
2474__WILDTYPE_SNP_INDIV	False
439__WILDTYPE_SNP_INDIV	False
3347__WILDTYPE_SNP_INDIV	False
578__WILDTYPE_SNP_INDIV	False
2913__WILDTYPE_SNP_INDIV	False
2514__WILDTYPE_SNP_INDIV	False
621__WILDTYPE_SNP_INDIV	False
2690__WILDTYPE_SNP_INDIV	False
1342__WILDTYPE_SNP_INDIV	False
4611__WILDTYPE_SNP_INDIV	False
770__WILDTYPE_SNP_INDIV	False
2468__WILDTYPE_SNP_INDIV	False
2089__WILDTYPE_SNP_INDIV	False
530__WILDTYPE_SNP_INDIV	False
2140__WILDTYPE_SNP_INDIV	False
1937__WILDTYPE_SNP_INDIV	False
2342__WILDTYPE_SNP_INDIV	False
4610__WILDTYPE_SNP_INDIV	False
4479__WILDTYPE_SNP_INDIV	False
2881__WILDTYPE_SNP_INDIV	False
395__WILDTYPE_SNP_INDIV	False
2123__WILDTYPE_SNP_INDIV	False
2985__WILDTYPE_SNP_INDIV	False
1344__WILDTYPE_SNP_INDIV	False
2920__WILDTYPE_SNP_INDIV	False
2456__WILDTYPE_SNP_INDIV	False
1113__WILDTYPE_SNP_INDIV	False
1019__WILDTYPE_SNP_INDIV	False
428__WILDTYPE_SNP_INDIV	False
3807__WILDTYPE_SNP_INDIV	False
1018__WILDTYPE_SNP_INDIV	False
3526__WILDTYPE_SNP_INDIV	False
3109__WILDTYPE_SNP_INDIV	False
3851__WILDTYPE_SNP_INDIV	False
4193__WILDTYPE_SNP_INDIV	False
518__WILDTYPE_SNP_INDIV	False
2016__WILDTYPE_SNP_INDIV	False
1946__WILDTYPE_SNP_INDIV	False
4176__WILDTYPE_SNP_INDIV	False
3224__WILDTYPE_SNP_INDIV	False
1240__WILDTYPE_SNP_INDIV	False
10__WILDTYPE_SNP_INDIV	False
1350__WILDTYPE_SNP_INDIV	False
2097__WILDTYPE_SNP_INDIV	False
3543__WILDTYPE_SNP_INDIV	False
3325__WILDTYPE_SNP_INDIV	False
480__WILDTYPE_SNP_INDIV	False
3891__WILDTYPE_SNP_INDIV	False
4375__WILDTYPE_SNP_INDIV	False
2022__WILDTYPE_SNP_INDIV	False
1249__WILDTYPE_SNP_INDIV	False
4290__WILDTYPE_SNP_INDIV	False
4590__WILDTYPE_SNP_INDIV	False
68__WILDTYPE_SNP_INDIV	False
3925__WILDTYPE_SNP_INDIV	False
2737__WILDTYPE_SNP_INDIV	False
1682__WILDTYPE_SNP_INDIV	False
3869__WILDTYPE_SNP_INDIV	False
660__WILDTYPE_SNP_INDIV	False
4271__WILDTYPE_SNP_INDIV	False
3303__WILDTYPE_SNP_INDIV	False
2571__WILDTYPE_SNP_INDIV	False
2842__WILDTYPE_SNP_INDIV	False
669__WILDTYPE_SNP_INDIV	False
3031__WILDTYPE_SNP_INDIV	False
503__WILDTYPE_SNP_INDIV	False
2634__WILDTYPE_SNP_INDIV	False
429__WILDTYPE_SNP_INDIV	False
1393__WILDTYPE_SNP_INDIV	False
4129__WILDTYPE_SNP_INDIV	False
3794__WILDTYPE_SNP_INDIV	False
1025__WILDTYPE_SNP_INDIV	False
2107__WILDTYPE_SNP_INDIV	False
1896__WILDTYPE_SNP_INDIV	False
2391__WILDTYPE_SNP_INDIV	False
3104__WILDTYPE_SNP_INDIV	False
3871__WILDTYPE_SNP_INDIV	False
595__WILDTYPE_SNP_INDIV	False
4076__WILDTYPE_SNP_INDIV	False
63__WILDTYPE_SNP_INDIV	False
1095__WILDTYPE_SNP_INDIV	False
1869__WILDTYPE_SNP_INDIV	False
1565__WILDTYPE_SNP_INDIV	False
3385__WILDTYPE_SNP_INDIV	False
1942__WILDTYPE_SNP_INDIV	False
4364__WILDTYPE_SNP_INDIV	False
4096__WILDTYPE_SNP_INDIV	False
2318__WILDTYPE_SNP_INDIV	False
9__WILDTYPE_SNP_INDIV	False
1526__WILDTYPE_SNP_INDIV	False
2250__WILDTYPE_SNP_INDIV	False
2002__WILDTYPE_SNP_INDIV	False
1993__WILDTYPE_SNP_INDIV	False
210__WILDTYPE_SNP_INDIV	False
2725__WILDTYPE_SNP_INDIV	False
3795__WILDTYPE_SNP_INDIV	False
3410__WILDTYPE_SNP_INDIV	False
3939__WILDTYPE_SNP_INDIV	False
2873__WILDTYPE_SNP_INDIV	False
1073__WILDTYPE_SNP_INDIV	False
1243__WILDTYPE_SNP_INDIV	False
1895__WILDTYPE_SNP_INDIV	False
184__WILDTYPE_SNP_INDIV	False
4077__WILDTYPE_SNP_INDIV	False
246__WILDTYPE_SNP_INDIV	False
1502__WILDTYPE_SNP_INDIV	False
3536__WILDTYPE_SNP_INDIV	False
2998__WILDTYPE_SNP_INDIV	False
1705__WILDTYPE_SNP_INDIV	False
2736__WILDTYPE_SNP_INDIV	False
4585__WILDTYPE_SNP_INDIV	False
726__WILDTYPE_SNP_INDIV	False
2311__WILDTYPE_SNP_INDIV	False
4207__WILDTYPE_SNP_INDIV	False
192__WILDTYPE_SNP_INDIV	False
3392__WILDTYPE_SNP_INDIV	False
731__WILDTYPE_SNP_INDIV	False
822__WILDTYPE_SNP_INDIV	False
404__WILDTYPE_SNP_INDIV	False
2475__WILDTYPE_SNP_INDIV	False
870__WILDTYPE_SNP_INDIV	False
694__WILDTYPE_SNP_INDIV	False
3237__WILDTYPE_SNP_INDIV	False
4549__WILDTYPE_SNP_INDIV	False
3921__WILDTYPE_SNP_INDIV	False
1778__WILDTYPE_SNP_INDIV	False
776__WILDTYPE_SNP_INDIV	False
4525__WILDTYPE_SNP_INDIV	False
1667__WILDTYPE_SNP_INDIV	False
3332__WILDTYPE_SNP_INDIV	False
1775__WILDTYPE_SNP_INDIV	False
4371__WILDTYPE_SNP_INDIV	False
2798__WILDTYPE_SNP_INDIV	False
98__WILDTYPE_SNP_INDIV	False
2161__WILDTYPE_SNP_INDIV	False
463__WILDTYPE_SNP_INDIV	False
3485__WILDTYPE_SNP_INDIV	False
2498__WILDTYPE_SNP_INDIV	False
2301__WILDTYPE_SNP_INDIV	False
4230__WILDTYPE_SNP_INDIV	False
1814__WILDTYPE_SNP_INDIV	False
680__WILDTYPE_SNP_INDIV	False
527__WILDTYPE_SNP_INDIV	False
4220__WILDTYPE_SNP_INDIV	False
1111__WILDTYPE_SNP_INDIV	False
567__WILDTYPE_SNP_INDIV	False
1445__WILDTYPE_SNP_INDIV	False
823__WILDTYPE_SNP_INDIV	False
1216__WILDTYPE_SNP_INDIV	False
4041__WILDTYPE_SNP_INDIV	False
489__WILDTYPE_SNP_INDIV	False
3375__WILDTYPE_SNP_INDIV	False
1444__WILDTYPE_SNP_INDIV	False
455__WILDTYPE_SNP_INDIV	False
2095__WILDTYPE_SNP_INDIV	False
3457__WILDTYPE_SNP_INDIV	False
3113__WILDTYPE_SNP_INDIV	False
243__WILDTYPE_SNP_INDIV	False
4334__WILDTYPE_SNP_INDIV	False
4377__WILDTYPE_SNP_INDIV	False
2159__WILDTYPE_SNP_INDIV	False
2564__WILDTYPE_SNP_INDIV	False
533__WILDTYPE_SNP_INDIV	False
3593__WILDTYPE_SNP_INDIV	False
691__WILDTYPE_SNP_INDIV	False
3357__WILDTYPE_SNP_INDIV	False
587__WILDTYPE_SNP_INDIV	False
3720__WILDTYPE_SNP_INDIV	False
4522__WILDTYPE_SNP_INDIV	False
3139__WILDTYPE_SNP_INDIV	False
794__WILDTYPE_SNP_INDIV	False
1591__WILDTYPE_SNP_INDIV	False
4318__WILDTYPE_SNP_INDIV	False
4002__WILDTYPE_SNP_INDIV	False
326__WILDTYPE_SNP_INDIV	False
1040__WILDTYPE_SNP_INDIV	False
3149__WILDTYPE_SNP_INDIV	False
687__WILDTYPE_SNP_INDIV	False
2734__WILDTYPE_SNP_INDIV	False
1557__WILDTYPE_SNP_INDIV	False
627__WILDTYPE_SNP_INDIV	False
230__WILDTYPE_SNP_INDIV	False
393__WILDTYPE_SNP_INDIV	False
537__WILDTYPE_SNP_INDIV	False
2604__WILDTYPE_SNP_INDIV	False
1751__WILDTYPE_SNP_INDIV	False
3618__WILDTYPE_SNP_INDIV	False
1518__WILDTYPE_SNP_INDIV	False
1590__WILDTYPE_SNP_INDIV	False
3750__WILDTYPE_SNP_INDIV	False
1594__WILDTYPE_SNP_INDIV	False
1587__WILDTYPE_SNP_INDIV	False
1976__WILDTYPE_SNP_INDIV	False
2317__WILDTYPE_SNP_INDIV	False
116__WILDTYPE_SNP_INDIV	False
1561__WILDTYPE_SNP_INDIV	False
2005__WILDTYPE_SNP_INDIV	False
1328__WILDTYPE_SNP_INDIV	False
242__WILDTYPE_SNP_INDIV	False
3412__WILDTYPE_SNP_INDIV	False
3166__WILDTYPE_SNP_INDIV	False
4402__WILDTYPE_SNP_INDIV	False
2524__WILDTYPE_SNP_INDIV	False
1002__WILDTYPE_SNP_INDIV	False
4241__WILDTYPE_SNP_INDIV	False
3564__WILDTYPE_SNP_INDIV	False
3401__WILDTYPE_SNP_INDIV	False
4268__WILDTYPE_SNP_INDIV	False
3617__WILDTYPE_SNP_INDIV	False
4381__WILDTYPE_SNP_INDIV	False
3757__WILDTYPE_SNP_INDIV	False
2682__WILDTYPE_SNP_INDIV	False
1776__WILDTYPE_SNP_INDIV	False
2256__WILDTYPE_SNP_INDIV	False
2214__WILDTYPE_SNP_INDIV	False
2701__WILDTYPE_SNP_INDIV	False
4126__WILDTYPE_SNP_INDIV	False
3903__WILDTYPE_SNP_INDIV	False
3762__WILDTYPE_SNP_INDIV	False
2272__WILDTYPE_SNP_INDIV	False
4008__WILDTYPE_SNP_INDIV	False
4474__WILDTYPE_SNP_INDIV	False
3460__WILDTYPE_SNP_INDIV	False
979__WILDTYPE_SNP_INDIV	False
3910__WILDTYPE_SNP_INDIV	False
142__WILDTYPE_SNP_INDIV	False
4613__WILDTYPE_SNP_INDIV	False
730__WILDTYPE_SNP_INDIV	False
2969__WILDTYPE_SNP_INDIV	False
1170__WILDTYPE_SNP_INDIV	False
3740__WILDTYPE_SNP_INDIV	False
4189__WILDTYPE_SNP_INDIV	False
2179__WILDTYPE_SNP_INDIV	False
1727__WILDTYPE_SNP_INDIV	False
2795__WILDTYPE_SNP_INDIV	False
4511__WILDTYPE_SNP_INDIV	False
185__WILDTYPE_SNP_INDIV	False
3230__WILDTYPE_SNP_INDIV	False
4232__WILDTYPE_SNP_INDIV	False
3258__WILDTYPE_SNP_INDIV	False
981__WILDTYPE_SNP_INDIV	False
3072__WILDTYPE_SNP_INDIV	False
3580__WILDTYPE_SNP_INDIV	False
1738__WILDTYPE_SNP_INDIV	False
3278__WILDTYPE_SNP_INDIV	False
2823__WILDTYPE_SNP_INDIV	False
2888__WILDTYPE_SNP_INDIV	False
4332__WILDTYPE_SNP_INDIV	False
1149__WILDTYPE_SNP_INDIV	False
2131__WILDTYPE_SNP_INDIV	False
2911__WILDTYPE_SNP_INDIV	False
2865__WILDTYPE_SNP_INDIV	False
2822__WILDTYPE_SNP_INDIV	False
589__WILDTYPE_SNP_INDIV	False
1890__WILDTYPE_SNP_INDIV	False
1153__WILDTYPE_SNP_INDIV	False
1052__WILDTYPE_SNP_INDIV	False
1123__WILDTYPE_SNP_INDIV	False
354__WILDTYPE_SNP_INDIV	False
3397__WILDTYPE_SNP_INDIV	False
2477__WILDTYPE_SNP_INDIV	False
2900__WILDTYPE_SNP_INDIV	False
2401__WILDTYPE_SNP_INDIV	False
2663__WILDTYPE_SNP_INDIV	False
4028__WILDTYPE_SNP_INDIV	False
3603__WILDTYPE_SNP_INDIV	False
2902__WILDTYPE_SNP_INDIV	False
3889__WILDTYPE_SNP_INDIV	False
1653__WILDTYPE_SNP_INDIV	False
3639__WILDTYPE_SNP_INDIV	False
1927__WILDTYPE_SNP_INDIV	False
4195__WILDTYPE_SNP_INDIV	False
4214__WILDTYPE_SNP_INDIV	False
2977__WILDTYPE_SNP_INDIV	False
4016__WILDTYPE_SNP_INDIV	False
3686__WILDTYPE_SNP_INDIV	False
3760__WILDTYPE_SNP_INDIV	False
1838__WILDTYPE_SNP_INDIV	False
685__WILDTYPE_SNP_INDIV	False
3700__WILDTYPE_SNP_INDIV	False
825__WILDTYPE_SNP_INDIV	False
2500__WILDTYPE_SNP_INDIV	False
3612__WILDTYPE_SNP_INDIV	False
2853__WILDTYPE_SNP_INDIV	False
3913__WILDTYPE_SNP_INDIV	False
3754__WILDTYPE_SNP_INDIV	False
964__WILDTYPE_SNP_INDIV	False
3615__WILDTYPE_SNP_INDIV	False
413__WILDTYPE_SNP_INDIV	False
1870__WILDTYPE_SNP_INDIV	False
363__WILDTYPE_SNP_INDIV	False
1468__WILDTYPE_SNP_INDIV	False
1451__WILDTYPE_SNP_INDIV	False
3374__WILDTYPE_SNP_INDIV	False
1041__WILDTYPE_SNP_INDIV	False
1806__WILDTYPE_SNP_INDIV	False
4539__WILDTYPE_SNP_INDIV	False
3449__WILDTYPE_SNP_INDIV	False
2422__WILDTYPE_SNP_INDIV	False
2321__WILDTYPE_SNP_INDIV	False
1564__WILDTYPE_SNP_INDIV	False
2778__WILDTYPE_SNP_INDIV	False
4541__WILDTYPE_SNP_INDIV	False
2713__WILDTYPE_SNP_INDIV	False
2236__WILDTYPE_SNP_INDIV	False
4270__WILDTYPE_SNP_INDIV	False
145__WILDTYPE_SNP_INDIV	False
2492__WILDTYPE_SNP_INDIV	False
2838__WILDTYPE_SNP_INDIV	False
2462__WILDTYPE_SNP_INDIV	False
3090__WILDTYPE_SNP_INDIV	False
1825__WILDTYPE_SNP_INDIV	False
3299__WILDTYPE_SNP_INDIV	False
4169__WILDTYPE_SNP_INDIV	False
4039__WILDTYPE_SNP_INDIV	False
1210__WILDTYPE_SNP_INDIV	False
2168__WILDTYPE_SNP_INDIV	False
1378__WILDTYPE_SNP_INDIV	False
2537__WILDTYPE_SNP_INDIV	False
3468__WILDTYPE_SNP_INDIV	False
2665__WILDTYPE_SNP_INDIV	False
4006__WILDTYPE_SNP_INDIV	False
3874__WILDTYPE_SNP_INDIV	False
2926__WILDTYPE_SNP_INDIV	False
1345__WILDTYPE_SNP_INDIV	False
3094__WILDTYPE_SNP_INDIV	False
769__WILDTYPE_SNP_INDIV	False
3408__WILDTYPE_SNP_INDIV	False
4514__WILDTYPE_SNP_INDIV	False
4313__WILDTYPE_SNP_INDIV	False
3336__WILDTYPE_SNP_INDIV	False
3947__WILDTYPE_SNP_INDIV	False
459__WILDTYPE_SNP_INDIV	False
3650__WILDTYPE_SNP_INDIV	False
234__WILDTYPE_SNP_INDIV	False
2488__WILDTYPE_SNP_INDIV	False
1086__WILDTYPE_SNP_INDIV	False
2837__WILDTYPE_SNP_INDIV	False
357__WILDTYPE_SNP_INDIV	False
3334__WILDTYPE_SNP_INDIV	False
815__WILDTYPE_SNP_INDIV	False
1281__WILDTYPE_SNP_INDIV	False
4555__WILDTYPE_SNP_INDIV	False
613__WILDTYPE_SNP_INDIV	False
1016__WILDTYPE_SNP_INDIV	False
231__WILDTYPE_SNP_INDIV	False
504__WILDTYPE_SNP_INDIV	False
333__WILDTYPE_SNP_INDIV	False
1989__WILDTYPE_SNP_INDIV	False
3643__WILDTYPE_SNP_INDIV	False
2924__WILDTYPE_SNP_INDIV	False
4604__WILDTYPE_SNP_INDIV	False
2056__WILDTYPE_SNP_INDIV	False
1809__WILDTYPE_SNP_INDIV	False
4119__WILDTYPE_SNP_INDIV	False
2210__WILDTYPE_SNP_INDIV	False
35__WILDTYPE_SNP_INDIV	False
4616__WILDTYPE_SNP_INDIV	False
4582__WILDTYPE_SNP_INDIV	False
1234__WILDTYPE_SNP_INDIV	False
4105__WILDTYPE_SNP_INDIV	False
1978__WILDTYPE_SNP_INDIV	False
375__WILDTYPE_SNP_INDIV	False
3997__WILDTYPE_SNP_INDIV	False
417__WILDTYPE_SNP_INDIV	False
3793__WILDTYPE_SNP_INDIV	False
4263__WILDTYPE_SNP_INDIV	False
2602__WILDTYPE_SNP_INDIV	False
3981__WILDTYPE_SNP_INDIV	False
4644__WILDTYPE_SNP_INDIV	False
4363__WILDTYPE_SNP_INDIV	False
1029__WILDTYPE_SNP_INDIV	False
157__WILDTYPE_SNP_INDIV	False
3078__WILDTYPE_SNP_INDIV	False
4259__WILDTYPE_SNP_INDIV	False
490__WILDTYPE_SNP_INDIV	False
4030__WILDTYPE_SNP_INDIV	False
19__WILDTYPE_SNP_INDIV	False
3955__WILDTYPE_SNP_INDIV	False
1733__WILDTYPE_SNP_INDIV	False
3779__WILDTYPE_SNP_INDIV	False
4393__WILDTYPE_SNP_INDIV	False
4415__WILDTYPE_SNP_INDIV	False
16__WILDTYPE_SNP_INDIV	False
4560__WILDTYPE_SNP_INDIV	False
2455__WILDTYPE_SNP_INDIV	False
2708__WILDTYPE_SNP_INDIV	False
942__WILDTYPE_SNP_INDIV	False
3487__WILDTYPE_SNP_INDIV	False
1474__WILDTYPE_SNP_INDIV	False
167__WILDTYPE_SNP_INDIV	False
1767__WILDTYPE_SNP_INDIV	False
2829__WILDTYPE_SNP_INDIV	False
4253__WILDTYPE_SNP_INDIV	False
4103__WILDTYPE_SNP_INDIV	False
526__WILDTYPE_SNP_INDIV	False
3233__WILDTYPE_SNP_INDIV	False
4661__WILDTYPE_SNP_INDIV	False
1389__WILDTYPE_SNP_INDIV	False
824__WILDTYPE_SNP_INDIV	False
2513__WILDTYPE_SNP_INDIV	False
529__WILDTYPE_SNP_INDIV	False
4300__WILDTYPE_SNP_INDIV	False
2676__WILDTYPE_SNP_INDIV	False
373__WILDTYPE_SNP_INDIV	False
1873__WILDTYPE_SNP_INDIV	False
2247__WILDTYPE_SNP_INDIV	False
4675__WILDTYPE_SNP_INDIV	False
601__WILDTYPE_SNP_INDIV	False
2897__WILDTYPE_SNP_INDIV	False
1385__WILDTYPE_SNP_INDIV	False
1616__WILDTYPE_SNP_INDIV	False
1625__WILDTYPE_SNP_INDIV	False
1936__WILDTYPE_SNP_INDIV	False
4346__WILDTYPE_SNP_INDIV	False
1963__WILDTYPE_SNP_INDIV	False
2889__WILDTYPE_SNP_INDIV	False
3243__WILDTYPE_SNP_INDIV	False
3022__WILDTYPE_SNP_INDIV	False
1166__WILDTYPE_SNP_INDIV	False
1159__WILDTYPE_SNP_INDIV	False
4494__WILDTYPE_SNP_INDIV	False
1839__WILDTYPE_SNP_INDIV	False
368__WILDTYPE_SNP_INDIV	False
4242__WILDTYPE_SNP_INDIV	False
626__WILDTYPE_SNP_INDIV	False
151__WILDTYPE_SNP_INDIV	False
4462__WILDTYPE_SNP_INDIV	False
1072__WILDTYPE_SNP_INDIV	False
3728__WILDTYPE_SNP_INDIV	False
2968__WILDTYPE_SNP_INDIV	False
304__WILDTYPE_SNP_INDIV	False
4374__WILDTYPE_SNP_INDIV	False
3953__WILDTYPE_SNP_INDIV	False
1102__WILDTYPE_SNP_INDIV	False
1635__WILDTYPE_SNP_INDIV	False
4455__WILDTYPE_SNP_INDIV	False
3509__WILDTYPE_SNP_INDIV	False
1759__WILDTYPE_SNP_INDIV	False
3520__WILDTYPE_SNP_INDIV	False
4133__WILDTYPE_SNP_INDIV	False
2937__WILDTYPE_SNP_INDIV	False
1241__WILDTYPE_SNP_INDIV	False
3493__WILDTYPE_SNP_INDIV	False
2010__WILDTYPE_SNP_INDIV	False
1702__WILDTYPE_SNP_INDIV	False
2344__WILDTYPE_SNP_INDIV	False
104__WILDTYPE_SNP_INDIV	False
1005__WILDTYPE_SNP_INDIV	False
327__WILDTYPE_SNP_INDIV	False
1298__WILDTYPE_SNP_INDIV	False
3784__WILDTYPE_SNP_INDIV	False
1913__WILDTYPE_SNP_INDIV	False
4657__WILDTYPE_SNP_INDIV	False
2203__WILDTYPE_SNP_INDIV	False
2843__WILDTYPE_SNP_INDIV	False
38__WILDTYPE_SNP_INDIV	False
636__WILDTYPE_SNP_INDIV	False
1384__WILDTYPE_SNP_INDIV	False
3616__WILDTYPE_SNP_INDIV	False
2563__WILDTYPE_SNP_INDIV	False
1479__WILDTYPE_SNP_INDIV	False
904__WILDTYPE_SNP_INDIV	False
4520__WILDTYPE_SNP_INDIV	False
130__WILDTYPE_SNP_INDIV	False
4404__WILDTYPE_SNP_INDIV	False
3967__WILDTYPE_SNP_INDIV	False
696__WILDTYPE_SNP_INDIV	False
233__WILDTYPE_SNP_INDIV	False
2536__WILDTYPE_SNP_INDIV	False
2027__WILDTYPE_SNP_INDIV	False
2714__WILDTYPE_SNP_INDIV	False
2382__WILDTYPE_SNP_INDIV	False
2542__WILDTYPE_SNP_INDIV	False
633__WILDTYPE_SNP_INDIV	False
2282__WILDTYPE_SNP_INDIV	False
2986__WILDTYPE_SNP_INDIV	False
2896__WILDTYPE_SNP_INDIV	False
1808__WILDTYPE_SNP_INDIV	False
3800__WILDTYPE_SNP_INDIV	False
2957__WILDTYPE_SNP_INDIV	False
1941__WILDTYPE_SNP_INDIV	False
1601__WILDTYPE_SNP_INDIV	False
2085__WILDTYPE_SNP_INDIV	False
1015__WILDTYPE_SNP_INDIV	False
3565__WILDTYPE_SNP_INDIV	False
816__WILDTYPE_SNP_INDIV	False
3167__WILDTYPE_SNP_INDIV	False
4372__WILDTYPE_SNP_INDIV	False
4062__WILDTYPE_SNP_INDIV	False
3313__WILDTYPE_SNP_INDIV	False
3196__WILDTYPE_SNP_INDIV	False
382__WILDTYPE_SNP_INDIV	False
4583__WILDTYPE_SNP_INDIV	False
61__WILDTYPE_SNP_INDIV	False
2603__WILDTYPE_SNP_INDIV	False
4678__WILDTYPE_SNP_INDIV	False
1213__WILDTYPE_SNP_INDIV	False
2594__WILDTYPE_SNP_INDIV	False
3825__WILDTYPE_SNP_INDIV	False
4046__WILDTYPE_SNP_INDIV	False
1880__WILDTYPE_SNP_INDIV	False
2046__WILDTYPE_SNP_INDIV	False
4099__WILDTYPE_SNP_INDIV	False
3000__WILDTYPE_SNP_INDIV	False
3159__WILDTYPE_SNP_INDIV	False
249__WILDTYPE_SNP_INDIV	False
1868__WILDTYPE_SNP_INDIV	False
588__WILDTYPE_SNP_INDIV	False
1264__WILDTYPE_SNP_INDIV	False
2877__WILDTYPE_SNP_INDIV	False
128__WILDTYPE_SNP_INDIV	False
3731__WILDTYPE_SNP_INDIV	False
4222__WILDTYPE_SNP_INDIV	False
551__WILDTYPE_SNP_INDIV	False
4410__WILDTYPE_SNP_INDIV	False
3899__WILDTYPE_SNP_INDIV	False
2640__WILDTYPE_SNP_INDIV	False
282__WILDTYPE_SNP_INDIV	False
3168__WILDTYPE_SNP_INDIV	False
120__WILDTYPE_SNP_INDIV	False
1267__WILDTYPE_SNP_INDIV	False
4698__WILDTYPE_SNP_INDIV	False
1365__WILDTYPE_SNP_INDIV	False
3117__WILDTYPE_SNP_INDIV	False
125__WILDTYPE_SNP_INDIV	False
3175__WILDTYPE_SNP_INDIV	False
452__WILDTYPE_SNP_INDIV	False
2180__WILDTYPE_SNP_INDIV	False
2149__WILDTYPE_SNP_INDIV	False
943__WILDTYPE_SNP_INDIV	False
2789__WILDTYPE_SNP_INDIV	False
728__WILDTYPE_SNP_INDIV	False
1585__WILDTYPE_SNP_INDIV	False
474__WILDTYPE_SNP_INDIV	False
2616__WILDTYPE_SNP_INDIV	False
4127__WILDTYPE_SNP_INDIV	False
4409__WILDTYPE_SNP_INDIV	False
3474__WILDTYPE_SNP_INDIV	False
3315__WILDTYPE_SNP_INDIV	False
884__WILDTYPE_SNP_INDIV	False
311__WILDTYPE_SNP_INDIV	False
3198__WILDTYPE_SNP_INDIV	False
1943__WILDTYPE_SNP_INDIV	False
4704__WILDTYPE_SNP_INDIV	False
2417__WILDTYPE_SNP_INDIV	False
2369__WILDTYPE_SNP_INDIV	False
137__WILDTYPE_SNP_INDIV	False
2649__WILDTYPE_SNP_INDIV	False
1167__WILDTYPE_SNP_INDIV	False
4351__WILDTYPE_SNP_INDIV	False
1688__WILDTYPE_SNP_INDIV	False
846__WILDTYPE_SNP_INDIV	False
4508__WILDTYPE_SNP_INDIV	False
4237__WILDTYPE_SNP_INDIV	False
2341__WILDTYPE_SNP_INDIV	False
2506__WILDTYPE_SNP_INDIV	False
4042__WILDTYPE_SNP_INDIV	False
2859__WILDTYPE_SNP_INDIV	False
476__WILDTYPE_SNP_INDIV	False
111__WILDTYPE_SNP_INDIV	False
2954__WILDTYPE_SNP_INDIV	False
871__WILDTYPE_SNP_INDIV	False
3681__WILDTYPE_SNP_INDIV	False
211__WILDTYPE_SNP_INDIV	False
819__WILDTYPE_SNP_INDIV	False
2519__WILDTYPE_SNP_INDIV	False
144__WILDTYPE_SNP_INDIV	False
1891__WILDTYPE_SNP_INDIV	False
3810__WILDTYPE_SNP_INDIV	False
2470__WILDTYPE_SNP_INDIV	False
444__WILDTYPE_SNP_INDIV	False
1266__WILDTYPE_SNP_INDIV	False
3864__WILDTYPE_SNP_INDIV	False
2306__WILDTYPE_SNP_INDIV	False
1750__WILDTYPE_SNP_INDIV	False
4577__WILDTYPE_SNP_INDIV	False
4314__WILDTYPE_SNP_INDIV	False
977__WILDTYPE_SNP_INDIV	False
1823__WILDTYPE_SNP_INDIV	False
3644__WILDTYPE_SNP_INDIV	False
2826__WILDTYPE_SNP_INDIV	False
1199__WILDTYPE_SNP_INDIV	False
