SNP	Gene	GeneID-Tissue	Trait	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	cond.PP.H4.abf
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Subcutaneous	PP	2.08540317269664e-29	9.75684224895835e-09	7.03598637227262e-24	0.00229417606261328	0.997705814180551	0.997705823915003
rs7226020	KIAA0753	ENSG00000198920.9_Adipose_Visceral_Omentum	PP	3.37818973501719e-25	0.00015814088552926	7.3967817437331e-24	0.00246522821599804	0.997376630898472	0.997534381868967
rs7226020	KIAA0753	ENSG00000198920.9_Artery_Aorta	PP	1.18560726360547e-30	5.59229108526476e-10	8.96980610213816e-24	0.00323412645040828	0.996765872990358	0.996765873547783
rs7226020	KIAA0753	ENSG00000198920.9_Artery_Tibial	PP	4.00476211461775e-37	1.87781408581481e-16	9.15056318648638e-24	0.0032939499122234	0.996706050087773	0.996706050087777
rs7226020	KIAA0753	ENSG00000198920.9_Breast_Mammary_Tissue	PP	1.27467961073075e-27	6.02561672416941e-07	7.73550034513827e-24	0.00265935610859631	0.997340041329734	0.997340642288977
rs7226020	KIAA0753	ENSG00000198920.9_Colon_Transverse	PP	1.81083086446352e-30	8.51624390394738e-10	7.23386706846537e-24	0.00240445472613326	0.997595544422247	0.997595545271819
rs7226020	KIAA0753	ENSG00000198920.9_Esophagus_Gastroesophageal_Junction	PP	7.97058838962087e-42	3.7293798170178e-21	7.004066382572e-24	0.00227943069323127	0.997720569306773	0.997720569306769
rs7226020	KIAA0753	ENSG00000198920.9_Esophagus_Mucosa	PP	3.02381726797816e-45	1.42637829656131e-24	1.11642397372088e-23	0.00427060380038603	0.99572939619962	0.995729396199614
rs7226020	KIAA0753	ENSG00000198920.9_Esophagus_Muscularis	PP	3.83946639349948e-53	1.8093584068117e-32	6.95434619967807e-24	0.00227953305494291	0.997720466945059	0.997720466945057
rs7226020	KIAA0753	ENSG00000198920.9_Heart_Atrial_Appendage	PP	2.01773593542376e-25	9.39648465210737e-05	7.20834480224122e-24	0.0023593396101532	0.997546695543328	0.997640438674029
rs7226020	KIAA0753	ENSG00000198920.9_Lung	PP	1.41534298266308e-27	6.61921056318321e-07	7.05515552121701e-24	0.00230182497175869	0.997697513107186	0.997698173504614
rs7226020	KIAA0753	ENSG00000198920.9_Nerve_Tibial	PP	5.55502238699524e-39	2.6033616136056e-18	7.50537549948607e-24	0.00251991464500666	0.997480085354994	0.997480085354993
rs7226020	KIAA0753	ENSG00000198920.9_Skin_Not_Sun_Exposed_Suprapubic	PP	4.86047810536424e-39	2.29216782271337e-18	7.05662574078285e-24	0.00233018602846133	0.997669813971535	0.997669813971539
rs7226020	KIAA0753	ENSG00000198920.9_Skin_Sun_Exposed_Lower_leg	PP	2.68533664346513e-43	1.25036367569069e-22	7.19254512363456e-24	0.0023513903945896	0.997648609605411	0.99764860960541
rs7226020	KIAA0753	ENSG00000198920.9_Stomach	PP	1.88703067701326e-29	8.8274186811575e-09	7.85777605346775e-24	0.00267849999766918	0.997321491174913	0.997321499978687
rs7226020	KIAA0753	ENSG00000198920.9_Thyroid	PP	1.43127987895582e-40	6.72157743841269e-20	6.99236222339349e-24	0.00228603961241186	0.997713960387591	0.997713960387588
rs7226020	KIAA0753	ENSG00000198920.9_Whole_Blood	PP	3.99631497208674e-30	1.87009759734343e-09	7.16001078610797e-24	0.00235291939602566	0.997647078733876	0.997647080599574
rs7226020	MED31	ENSG00000108590.10_Skin_Sun_Exposed_Lower_leg	PP	2.67880309740632e-27	1.24732148405886e-06	7.74759676187948e-24	0.0026100970532997	0.997388655625217	0.997389899691066
rs7226020	MED31	ENSG00000108590.10_Thyroid	PP	1.66574921919063e-26	7.822692496686e-06	8.34110389793486e-24	0.00292007762037442	0.997072099687128	0.997079899536578
rs7226020	PITPNM3	ENSG00000091622.15_Esophagus_Gastroesophageal_Junction	PP	1.17000632043457e-24	0.00054743737148613	7.85641327255357e-24	0.00267918473970327	0.996773377888808	0.997319347771087
rs7226020	PITPNM3	ENSG00000091622.15_Esophagus_Muscularis	PP	1.49744857132544e-22	0.0705676488244081	6.97374350870363e-24	0.002359321523973	0.927073029651621	0.997461545726283
rs7226020	TXNDC17	ENSG00000129235.10_Muscle_Skeletal	PP	3.04391470609649e-25	0.0001421461964306	7.92779686286474e-24	0.00270500795344454	0.997152845850126	0.9972946074853
rs7226020	TXNDC17	ENSG00000129235.10_Skin_Not_Sun_Exposed_Suprapubic	PP	8.01110376599255e-22	0.377798107074282	5.671446956099e-24	0.00205446769270127	0.620147425233017	0.99669806904148
rs7226020	TXNDC17	ENSG00000129235.10_Skin_Sun_Exposed_Lower_leg	PP	6.21064896613242e-22	0.28918422159902	6.01225028315074e-24	0.00209073750750127	0.708725040893479	0.9970586788152
rs7236548	SETBP1	ENSG00000152217.16_Artery_Aorta	PP	2.27034175701575e-38	0.00231505412547665	2.71428834146851e-38	0.00177183072924822	0.99591311514528	0.998224057868594
rs7236548	SETBP1	ENSG00000152217.16_Heart_Atrial_Appendage	PP	7.39779972320436e-37	0.0764668028327748	1.0447419498406e-37	0.00988524897774509	0.913647948189476	0.989296271094459
rs7236548	SETBP1-DT	ENSG00000267414.1_Artery_Aorta	PP	6.73774331103102e-37	0.0687043719316875	4.273042997943e-38	0.0034293304945648	0.927866297573748	0.996317677876704
rs72765298	ARPC5L	ENSG00000136950.13_Brain_Cerebellar_Hemisphere	PP	1.45947799529324e-22	0.288332562867348	2.37460210283334e-24	0.00398354895197303	0.707683888180679	0.9944025133874
rs72765298	ARPC5L	ENSG00000136950.13_Skin_Sun_Exposed_Lower_leg	PP	1.35414734510398e-22	0.265053064345243	2.02072072360093e-24	0.00322351987375362	0.731723415781005	0.995613942017621
rs72765298	ARPC5L	ENSG00000136950.13_Thyroid	PP	3.78061856910888e-22	0.753123247870708	6.83576864424091e-25	0.00111596777644637	0.245760784352846	0.995479656278604
rs72765298	ENSG00000232630	ENSG00000232630.1_Artery_Aorta	PP	4.05067122316509e-24	0.00801381178844213	4.52773113328084e-24	0.00797361027807079	0.984012577933486	0.991961974498409
rs72765298	ENSG00000232630	ENSG00000232630.1_Colon_Sigmoid	PP	1.8891917367771e-22	0.374329197262479	1.66246006320009e-24	0.00267104037567229	0.62299976236185	0.995730917338662
rs72765298	GOLGA1	ENSG00000136935.13_Artery_Tibial	PP	2.18504785507768e-22	0.435894942996845	1.38594029691585e-24	0.00220290854123203	0.561902148461923	0.996094861207352
rs72765298	PPP6C	ENSG00000119414.11_Artery_Tibial	PP	1.29926038774144e-22	0.259189303948895	2.23469685710422e-24	0.00372090437480864	0.737089791676297	0.994977253440531
rs72765298	SCAI	ENSG00000173611.17_Artery_Aorta	PP	6.02767954289175e-28	1.19251073998628e-06	2.31297871253142e-24	0.00357955718710829	0.996419250302149	0.996420438544226
rs72765298	SCAI	ENSG00000173611.17_Artery_Tibial	PP	3.25011104741337e-34	6.48364275616883e-13	2.17706735270483e-24	0.0033463755105588	0.99665362448879	0.996653624489439
rs72765298	SCAI	ENSG00000173611.17_Muscle_Skeletal	PP	2.76259406363388e-24	0.00547215924970885	2.52592098066212e-24	0.00401284109971872	0.99051499965057	0.995965079170945
rs740698	MRC2	ENSG00000011028.13_Artery_Aorta	PP	3.15084870367908e-29	4.96820765402329e-07	3.31765154670863e-25	0.00423545565162645	0.995764047527608	0.99576454224411
rs740698	MRC2	ENSG00000011028.13_Artery_Tibial	PP	4.37059926504394e-26	0.0006944761250037	3.30023912122874e-25	0.00424893201818915	0.995056591856804	0.995748115149296
rs74181299	CEP68	ENSG00000011523.13_Adipose_Subcutaneous	PP	3.57614477003498e-39	8.64323379015287e-20	2.31448509508224e-22	0.00459850956939048	0.995401490430613	0.995401490430609
rs74181299	CEP68	ENSG00000011523.13_Adipose_Visceral_Omentum	PP	5.3693447418396e-36	1.28369382752326e-16	2.62402959365927e-22	0.00527876417920716	0.994721235820788	0.994721235820793
rs74181299	CEP68	ENSG00000011523.13_Artery_Aorta	PP	5.13296119762131e-33	1.21921833182497e-13	2.8464575673055e-22	0.00576688022826819	0.994233119771607	0.994233119771731
rs74181299	CEP68	ENSG00000011523.13_Artery_Tibial	PP	6.06018940867038e-56	1.45586277309578e-36	2.37045060300634e-22	0.00469932461709054	0.99530067538291	0.99530067538291
rs74181299	CEP68	ENSG00000011523.13_Breast_Mammary_Tissue	PP	1.10432879420422e-21	0.026452915272441	2.75996994993112e-22	0.00564328406505105	0.967903800662508	0.994203378394759
rs74181299	CEP68	ENSG00000011523.13_Colon_Transverse	PP	2.06074547211159e-24	4.9253251504578e-05	2.44385779165273e-22	0.00484588540565787	0.995104861342837	0.995153875906973
rs74181299	CEP68	ENSG00000011523.13_Esophagus_Gastroesophageal_Junction	PP	4.31471369167871e-33	1.03041557638968e-13	2.55274043345874e-22	0.00510141206690493	0.994898587932995	0.994898587933094
rs74181299	CEP68	ENSG00000011523.13_Esophagus_Muscularis	PP	3.99344634203281e-50	9.5637561684419e-31	2.1941473537414e-22	0.00425894086006994	0.995741059139924	0.99574105913993
rs74181299	CEP68	ENSG00000011523.13_Heart_Atrial_Appendage	PP	2.38044513255079e-42	5.69462453816349e-23	3.16403491376718e-22	0.00657574447395325	0.993424255526048	0.993424255526047
rs74181299	CEP68	ENSG00000011523.13_Heart_Left_Ventricle	PP	3.27405282335095e-42	7.79157910696284e-23	2.1206012341381e-22	0.00405064982264819	0.995949350177346	0.995949350177352
rs74181299	CEP68	ENSG00000011523.13_Lung	PP	6.72518982852251e-29	1.61350553445947e-09	2.17169315471063e-22	0.00421453426456772	0.995785464121932	0.995785465728632
rs74181299	CEP68	ENSG00000011523.13_Muscle_Skeletal	PP	7.20511469397887e-41	1.73005695224949e-21	1.99853143079617e-22	0.00380257864674658	0.996197421353257	0.996197421353253
rs74181299	CEP68	ENSG00000011523.13_Nerve_Tibial	PP	1.00930734406146e-34	2.45801918603914e-15	2.1713646794369e-22	0.00429233077947092	0.995707669220522	0.995707669220529
rs74181299	CEP68	ENSG00000011523.13_Skin_Not_Sun_Exposed_Suprapubic	PP	5.23970347531038e-27	1.25864657134957e-07	2.77361403759517e-22	0.00566825876806933	0.994331615367273	0.994331740518497
rs74181299	CEP68	ENSG00000011523.13_Skin_Sun_Exposed_Lower_leg	PP	9.87617460742734e-34	2.36534397290675e-14	2.6467362445783e-22	0.0053442779976172	0.994655722002362	0.994655722002383
rs74181299	CEP68	ENSG00000011523.13_Stomach	PP	5.50567352686632e-25	1.32932243810761e-05	7.40668950569875e-22	0.016900063354442	0.983086643421177	0.983099711986237
rs74181299	CEP68	ENSG00000011523.13_Thyroid	PP	2.53722250564876e-27	6.15025772732021e-08	3.06446297684938e-22	0.00643472973245282	0.993565208764969	0.993565269871795
rs74181299	CEP68	ENSG00000011523.13_Whole_Blood	PP	1.3632784745224e-27	3.28778501315617e-08	6.7786484521063e-22	0.0153632622804315	0.984636704841715	0.984636737214457
rs74181299	RAB1A	ENSG00000138069.16_Artery_Tibial	PP	4.13629384370198e-22	0.00993677890168805	3.79467013417597e-22	0.0081341539658848	0.981929067132427	0.991784207520747
rs76206723	LINC01449	ENSG00000224017.1_Artery_Aorta	PP	1.27020112558591e-25	0.0001619099667678	2.64835849257572e-23	0.0327910426665269	0.967047047366705	0.967203647277094
rs76206723	LINC01449	ENSG00000224017.1_Artery_Tibial	PP	6.68309663089792e-22	0.82732248362523	4.33595202053647e-24	0.00520014005109045	0.167477376323682	0.969885251072269
rs76206723	LINC01450	ENSG00000232458.1_Artery_Aorta	PP	5.67144805246407e-22	0.722928005024586	7.91859942063556e-24	0.00982643285791447	0.267245562117498	0.964534730914301
rs76206723	SUGCT	ENSG00000175600.15_Artery_Aorta	PP	9.9956058443442e-28	1.27411964726087e-06	2.57523396623713e-23	0.031857845295459	0.96814088058489	0.968142114113783
rs76206723	SUGCT	ENSG00000175600.15_Artery_Tibial	PP	1.70653080043974e-22	0.21125705315637	2.38741186659425e-23	0.0287946073402	0.75994833950343	0.963493039835818
rs79253921	CCN3	ENSG00000136999.4_Adipose_Subcutaneous	PP	3.93034829413808e-90	0.00093911732907308	4.97361874617754e-88	0.117958532287192	0.881102350383732	0.881930586680726
rs79253921	CCN3	ENSG00000136999.4_Adipose_Visceral_Omentum	PP	1.34423047747101e-88	0.0319727448555834	3.46070262988807e-88	0.0814267855612286	0.8866004695832	0.915883788262677
rs79253921	CCN3	ENSG00000136999.4_Artery_Aorta	PP	1.17281079486712e-90	0.00028299793540006	3.13347148156706e-88	0.0746852852925394	0.925031716772048	0.925293572942841
rs79253921	CCN3	ENSG00000136999.4_Artery_Tibial	PP	7.23489651759682e-91	0.0001756962863037	3.42074989722509e-88	0.0821537392137073	0.917670564500003	0.917831824142943
rs79253921	CCN3	ENSG00000136999.4_Colon_Transverse	PP	3.23441431574417e-95	7.52962574012286e-09	2.92211563038597e-88	0.0670931247976838	0.932906867672699	0.932906874697131
rs79253921	CCN3	ENSG00000136999.4_Esophagus_Gastroesophageal_Junction	PP	4.86095956627725e-91	0.00011666041328276	3.13279262781474e-88	0.0742597132823852	0.925623626304326	0.925731622538006
rs79253921	CCN3	ENSG00000136999.4_Esophagus_Mucosa	PP	1.54676492864892e-88	0.036379172070976	2.72117423365699e-88	0.0631001971562414	0.900520630772786	0.934517607623889
rs79253921	CCN3	ENSG00000136999.4_Esophagus_Muscularis	PP	1.75569949380759e-95	4.14301993033072e-09	2.78564026122443e-88	0.0647990728618376	0.935200922995135	0.935200926869698
rs79253921	CCN3	ENSG00000136999.4_Heart_Left_Ventricle	PP	2.63845799306851e-88	0.063447646169825	7.63645043709737e-88	0.182881925286536	0.753670428543641	0.804728561581622
rs79253921	CCN3	ENSG00000136999.4_Lung	PP	1.3216312929842e-99	3.11120917562174e-13	3.43972840559626e-88	0.0800535795087686	0.919946420490921	0.919946420491207
rs79253921	CCN3	ENSG00000136999.4_Nerve_Tibial	PP	7.34731909145044e-94	1.75468451371824e-07	2.63787824576478e-87	0.629606888478563	0.370392936052999	0.37039300104528
rs79253921	CCN3	ENSG00000136999.4_Skin_Not_Sun_Exposed_Suprapubic	PP	4.91557153137379e-89	0.0114607073305155	6.41532439868813e-88	0.148734165863971	0.839805126805513	0.849541472992617
rs79253921	CCN3	ENSG00000136999.4_Skin_Sun_Exposed_Lower_leg	PP	4.30185176499355e-93	1.03135099971351e-06	8.35740372553863e-88	0.199564830827472	0.800434137821529	0.800434963350928
rs79253921	CCN3	ENSG00000136999.4_Stomach	PP	1.50225496018227e-87	0.35452636354019	2.4880727877499e-88	0.0581302125865401	0.587343423873273	0.909941770967807
rs79253921	DSCC1	ENSG00000136982.5_Lung	PP	6.97625903736613e-88	0.164225841532243	3.70567480918216e-88	0.086484794221692	0.749289364246057	0.896521334925876
rs79253921	ENPP2	ENSG00000136960.12_Artery_Aorta	PP	2.74637924964658e-87	0.662698246705364	1.19855405934534e-88	0.0286122861705979	0.308689467124026	0.915173028627557
rs79253921	MAL2-AS1	ENSG00000253972.5_Artery_Aorta	PP	8.86109740410462e-90	0.00213817291051163	3.40371081994275e-88	0.081214514760732	0.916647312328761	0.918611462473102
rs79253921	MAL2-AS1	ENSG00000253972.5_Artery_Tibial	PP	7.8437226365708e-88	0.19048136136984	5.91239117903955e-88	0.142913219227074	0.666605419403081	0.823459013286084
rs80335285	ENSG00000260075	ENSG00000260075.1_Skin_Sun_Exposed_Lower_leg	PP	2.5642697664046e-64	0.867916078603668	4.09098654395921e-67	0.00125382648270998	0.130830094913617	0.990507349649714
rs80335285	ENSG00000260075	ENSG00000260075.1_Whole_Blood	PP	2.36527173639095e-64	0.7835651193503	6.38393017302311e-67	0.00190032816327973	0.21453455248642	0.991219861800578
rs80335285	GOSR2	ENSG00000108433.16_Skin_Sun_Exposed_Lower_leg	PP	2.22853691925398e-64	0.754282193442684	2.08686883174828e-67	0.00046107574509989	0.245256730812224	0.998123555831953
rs80335285	LOC101927060	ENSG00000262879.5_Muscle_Skeletal	PP	2.4158530095987e-65	0.0828788116967723	5.83450550034141e-67	0.00108556331660996	0.916035624986625	0.998816336019214
rs80335285	OSBPL7	ENSG00000006025.11_Thyroid	PP	2.26420108132827e-64	0.773299525484347	1.35231218909768e-66	0.00439628902497825	0.222304185490664	0.980607499678282
rs80335285	RPRML	ENSG00000179673.4_Adipose_Subcutaneous	PP	8.36821025937285e-65	0.287719866766153	4.06393138558071e-67	0.00068568616678507	0.711594447067064	0.999037336386638
rs80335285	RPRML	ENSG00000179673.4_Muscle_Skeletal	PP	5.48530963258858e-69	1.88180300014742e-05	3.51174044342248e-67	0.00020496958042954	0.999776212389573	0.999795026562374
rs80335285	WNT3	ENSG00000108379.9_Adipose_Subcutaneous	PP	1.885152204835e-64	0.6481621809174	6.19997627143138e-67	0.0017816497647814	0.350056169317805	0.994936161867343
rs8258	BACE1	ENSG00000186318.16_Adrenal_Gland	PP	1.44824434274376e-24	0.00043991681321822	4.6318033946252e-24	0.00040779827493396	0.99915228491185	0.999592022248794
rs8258	CEP164	ENSG00000110274.15_Artery_Aorta	PP	3.02713335360591e-23	0.00923559210437316	4.85912326294304e-24	0.0004922155344499	0.990272192361177	0.999503196188188
rs8258	CEP164	ENSG00000110274.15_Brain_Cerebellum	PP	2.47198824680637e-23	0.00760631299096855	5.26641709038204e-24	0.00062871266272106	0.991764974346308	0.999366468498388
rs8258	CEP164	ENSG00000110274.15_Brain_Nucleus_accumbens_basal_ganglia	PP	2.65992727846931e-21	0.825015148394126	1.16537141749255e-24	0.00018665870884584	0.17479819289703	0.99893328646947
rs8258	CEP164	ENSG00000110274.15_Colon_Sigmoid	PP	1.55483709713964e-21	0.485825714318942	3.57543894337995e-24	0.00060361400436872	0.513570671676687	0.998826051747086
rs8258	CEP164	ENSG00000110274.15_Esophagus_Gastroesophageal_Junction	PP	1.94650884632109e-22	0.0597805222359927	6.23719495148609e-24	0.00097630307207826	0.939243174691926	0.998961622158264
rs8258	CEP164	ENSG00000110274.15_Heart_Atrial_Appendage	PP	2.30938011191301e-21	0.744527611243579	3.9791733334234e-24	0.0010284130131843	0.254443975743239	0.995974465114644
rs8258	CEP164	ENSG00000110274.15_Thyroid	PP	2.87012036700522e-22	0.0883517872783129	5.19513194708307e-24	0.00068827331208774	0.910959939409603	0.999245023132297
