SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs2760061	IBA57	ENSG00000181873.12_Colon_Sigmoid	DBP	PP.H0.abf	1.18108200423208e-18
rs2760061	IBA57	ENSG00000181873.12_Colon_Sigmoid	DBP	PP.H1.abf	0.014900087347372
rs2760061	IBA57	ENSG00000181873.12_Colon_Sigmoid	DBP	PP.H2.abf	9.45213702047715e-19
rs2760061	IBA57	ENSG00000181873.12_Colon_Sigmoid	DBP	PP.H3.abf	0.0109503117590955
rs2760061	IBA57	ENSG00000181873.12_Colon_Sigmoid	DBP	PP.H4.abf	0.974149600893533
rs2760061	IBA57	ENSG00000181873.12_Colon_Transverse	DBP	PP.H0.abf	4.42064102302328e-18
rs2760061	IBA57	ENSG00000181873.12_Colon_Transverse	DBP	PP.H1.abf	0.0557465670733259
rs2760061	IBA57	ENSG00000181873.12_Colon_Transverse	DBP	PP.H2.abf	9.17247490658399e-19
rs2760061	IBA57	ENSG00000181873.12_Colon_Transverse	DBP	PP.H3.abf	0.010633344633456
rs2760061	IBA57	ENSG00000181873.12_Colon_Transverse	DBP	PP.H4.abf	0.933620088293219
rs2760061	IBA57	ENSG00000181873.12_Lung	DBP	PP.H0.abf	5.66298332539965e-20
rs2760061	IBA57	ENSG00000181873.12_Lung	DBP	PP.H1.abf	0.000714364017227191
rs2760061	IBA57	ENSG00000181873.12_Lung	DBP	PP.H2.abf	1.13148499763012e-18
rs2760061	IBA57	ENSG00000181873.12_Lung	DBP	PP.H3.abf	0.0132872587010853
rs2760061	IBA57	ENSG00000181873.12_Lung	DBP	PP.H4.abf	0.985998377281685
rs2760061	IBA57	ENSG00000181873.12_Whole_Blood	DBP	PP.H0.abf	6.41066729491098e-22
rs2760061	IBA57	ENSG00000181873.12_Whole_Blood	DBP	PP.H1.abf	8.09097578763737e-06
rs2760061	IBA57	ENSG00000181873.12_Whole_Blood	DBP	PP.H2.abf	1.18095838446186e-18
rs2760061	IBA57	ENSG00000181873.12_Whole_Blood	DBP	PP.H3.abf	0.0139189365301416
rs2760061	IBA57	ENSG00000181873.12_Whole_Blood	DBP	PP.H4.abf	0.986072972494067
rs2760061	MRPL55	ENSG00000162910.18_Adipose_Subcutaneous	DBP	PP.H0.abf	1.60844442891828e-18
rs2760061	MRPL55	ENSG00000162910.18_Adipose_Subcutaneous	DBP	PP.H1.abf	0.0202816241410456
rs2760061	MRPL55	ENSG00000162910.18_Adipose_Subcutaneous	DBP	PP.H2.abf	1.09584347730885e-18
rs2760061	MRPL55	ENSG00000162910.18_Adipose_Subcutaneous	DBP	PP.H3.abf	0.0128511330091961
rs2760061	MRPL55	ENSG00000162910.18_Adipose_Subcutaneous	DBP	PP.H4.abf	0.966867242849755
rs2760061	MRPL55	ENSG00000162910.18_Artery_Tibial	DBP	PP.H0.abf	1.54715542732097e-19
rs2760061	MRPL55	ENSG00000162910.18_Artery_Tibial	DBP	PP.H1.abf	0.00195168392199158
rs2760061	MRPL55	ENSG00000162910.18_Artery_Tibial	DBP	PP.H2.abf	1.0020190070783e-18
rs2760061	MRPL55	ENSG00000162910.18_Artery_Tibial	DBP	PP.H3.abf	0.0116537342061647
rs2760061	MRPL55	ENSG00000162910.18_Artery_Tibial	DBP	PP.H4.abf	0.986394581871844
rs2760061	MRPL55	ENSG00000162910.18_Brain_Caudate_basal_ganglia	DBP	PP.H0.abf	1.01961013945835e-17
rs2760061	MRPL55	ENSG00000162910.18_Brain_Caudate_basal_ganglia	DBP	PP.H1.abf	0.129363182414738
rs2760061	MRPL55	ENSG00000162910.18_Brain_Caudate_basal_ganglia	DBP	PP.H2.abf	9.26427158926974e-19
rs2760061	MRPL55	ENSG00000162910.18_Brain_Caudate_basal_ganglia	DBP	PP.H3.abf	0.0108943153396963
rs2760061	MRPL55	ENSG00000162910.18_Brain_Caudate_basal_ganglia	DBP	PP.H4.abf	0.859742502245569
rs2760061	MRPL55	ENSG00000162910.18_Breast_Mammary_Tissue	DBP	PP.H0.abf	2.81655966915203e-18
rs2760061	MRPL55	ENSG00000162910.18_Breast_Mammary_Tissue	DBP	PP.H1.abf	0.0355083279800055
rs2760061	MRPL55	ENSG00000162910.18_Breast_Mammary_Tissue	DBP	PP.H2.abf	1.87380489621133e-18
rs2760061	MRPL55	ENSG00000162910.18_Breast_Mammary_Tissue	DBP	PP.H3.abf	0.0226812214183604
rs2760061	MRPL55	ENSG00000162910.18_Breast_Mammary_Tissue	DBP	PP.H4.abf	0.941810450601635
rs2760061	MRPL55	ENSG00000162910.18_Esophagus_Muscularis	DBP	PP.H0.abf	1.50723196146309e-18
rs2760061	MRPL55	ENSG00000162910.18_Esophagus_Muscularis	DBP	PP.H1.abf	0.0190406225996448
rs2760061	MRPL55	ENSG00000162910.18_Esophagus_Muscularis	DBP	PP.H2.abf	9.62418464087411e-19
rs2760061	MRPL55	ENSG00000162910.18_Esophagus_Muscularis	DBP	PP.H3.abf	0.0111883089259479
rs2760061	MRPL55	ENSG00000162910.18_Esophagus_Muscularis	DBP	PP.H4.abf	0.969771068474408
rs2760061	MRPL55	ENSG00000162910.18_Nerve_Tibial	DBP	PP.H0.abf	1.74436974416394e-19
rs2760061	MRPL55	ENSG00000162910.18_Nerve_Tibial	DBP	PP.H1.abf	0.00219937541947137
rs2760061	MRPL55	ENSG00000162910.18_Nerve_Tibial	DBP	PP.H2.abf	9.94195027906106e-19
rs2760061	MRPL55	ENSG00000162910.18_Nerve_Tibial	DBP	PP.H3.abf	0.0115489812902836
rs2760061	MRPL55	ENSG00000162910.18_Nerve_Tibial	DBP	PP.H4.abf	0.986251643290246
rs2760061	MRPL55	ENSG00000162910.18_Thyroid	DBP	PP.H0.abf	3.05785980836762e-19
rs2760061	MRPL55	ENSG00000162910.18_Thyroid	DBP	PP.H1.abf	0.00385839926408933
rs2760061	MRPL55	ENSG00000162910.18_Thyroid	DBP	PP.H2.abf	1.24796414600554e-18
rs2760061	MRPL55	ENSG00000162910.18_Thyroid	DBP	PP.H3.abf	0.0147654017578835
rs2760061	MRPL55	ENSG00000162910.18_Thyroid	DBP	PP.H4.abf	0.981376198978027
rs2760061	OBSCN-AS1	ENSG00000162913.9_Brain_Cortex	DBP	PP.H0.abf	4.99970453625463e-17
rs2760061	OBSCN-AS1	ENSG00000162913.9_Brain_Cortex	DBP	PP.H1.abf	0.630971351647021
rs2760061	OBSCN-AS1	ENSG00000162913.9_Brain_Cortex	DBP	PP.H2.abf	3.79807080347289e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Brain_Cortex	DBP	PP.H3.abf	0.00442863096484433
rs2760061	OBSCN-AS1	ENSG00000162913.9_Brain_Cortex	DBP	PP.H4.abf	0.364600017388138
rs2760061	OBSCN-AS1	ENSG00000162913.9_Colon_Transverse	DBP	PP.H0.abf	6.5442237799575e-17
rs2760061	OBSCN-AS1	ENSG00000162913.9_Colon_Transverse	DBP	PP.H1.abf	0.82526042714673
rs2760061	OBSCN-AS1	ENSG00000162913.9_Colon_Transverse	DBP	PP.H2.abf	1.93330837154213e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Colon_Transverse	DBP	PP.H3.abf	0.00226552768911572
rs2760061	OBSCN-AS1	ENSG00000162913.9_Colon_Transverse	DBP	PP.H4.abf	0.172474045164156
rs2760061	OBSCN-AS1	ENSG00000162913.9_Lung	DBP	PP.H0.abf	1.04054403260483e-20
rs2760061	OBSCN-AS1	ENSG00000162913.9_Lung	DBP	PP.H1.abf	0.000131260710569179
rs2760061	OBSCN-AS1	ENSG00000162913.9_Lung	DBP	PP.H2.abf	9.47604250423437e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Lung	DBP	PP.H3.abf	0.0109647667373344
rs2760061	OBSCN-AS1	ENSG00000162913.9_Lung	DBP	PP.H4.abf	0.988903972552098
rs2760061	OBSCN-AS1	ENSG00000162913.9_Minor_Salivary_Gland	DBP	PP.H0.abf	2.5333764526714e-17
rs2760061	OBSCN-AS1	ENSG00000162913.9_Minor_Salivary_Gland	DBP	PP.H1.abf	0.319415241697388
rs2760061	OBSCN-AS1	ENSG00000162913.9_Minor_Salivary_Gland	DBP	PP.H2.abf	8.83812235020937e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Minor_Salivary_Gland	DBP	PP.H3.abf	0.0104732421835112
rs2760061	OBSCN-AS1	ENSG00000162913.9_Minor_Salivary_Gland	DBP	PP.H4.abf	0.670111516119097
rs2760061	OBSCN-AS1	ENSG00000162913.9_Nerve_Tibial	DBP	PP.H0.abf	2.66866769365613e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Nerve_Tibial	DBP	PP.H1.abf	0.00336476950933233
rs2760061	OBSCN-AS1	ENSG00000162913.9_Nerve_Tibial	DBP	PP.H2.abf	9.78236194250545e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Nerve_Tibial	DBP	PP.H3.abf	0.0113487306847392
rs2760061	OBSCN-AS1	ENSG00000162913.9_Nerve_Tibial	DBP	PP.H4.abf	0.985286499805928
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pancreas	DBP	PP.H0.abf	2.65464615866511e-17
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pancreas	DBP	PP.H1.abf	0.335015814435685
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pancreas	DBP	PP.H2.abf	6.89422015640082e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pancreas	DBP	PP.H3.abf	0.00804355141846334
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pancreas	DBP	PP.H4.abf	0.656940634145853
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pituitary	DBP	PP.H0.abf	2.10431922332596e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pituitary	DBP	PP.H1.abf	0.0266614032215804
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pituitary	DBP	PP.H2.abf	1.096712302383e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pituitary	DBP	PP.H3.abf	0.012934773575636
rs2760061	OBSCN-AS1	ENSG00000162913.9_Pituitary	DBP	PP.H4.abf	0.960403823202783
rs2760061	OBSCN-AS1	ENSG00000162913.9_Small_Intestine_Terminal_Ileum	DBP	PP.H0.abf	3.13051210432081e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Small_Intestine_Terminal_Ileum	DBP	PP.H1.abf	0.0394689093487733
rs2760061	OBSCN-AS1	ENSG00000162913.9_Small_Intestine_Terminal_Ileum	DBP	PP.H2.abf	9.38539213956531e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Small_Intestine_Terminal_Ileum	DBP	PP.H3.abf	0.010883278533956
rs2760061	OBSCN-AS1	ENSG00000162913.9_Small_Intestine_Terminal_Ileum	DBP	PP.H4.abf	0.949647812117274
rs2760061	OBSCN-AS1	ENSG00000162913.9_Spleen	DBP	PP.H0.abf	7.95145716728601e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Spleen	DBP	PP.H1.abf	0.100240760986305
rs2760061	OBSCN-AS1	ENSG00000162913.9_Spleen	DBP	PP.H2.abf	1.02774461082423e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Spleen	DBP	PP.H3.abf	0.0120686644332095
rs2760061	OBSCN-AS1	ENSG00000162913.9_Spleen	DBP	PP.H4.abf	0.887690574580489
rs2760061	OBSCN-AS1	ENSG00000162913.9_Stomach	DBP	PP.H0.abf	2.69035890139411e-20
rs2760061	OBSCN-AS1	ENSG00000162913.9_Stomach	DBP	PP.H1.abf	0.000339284041515344
rs2760061	OBSCN-AS1	ENSG00000162913.9_Stomach	DBP	PP.H2.abf	1.01929372610808e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Stomach	DBP	PP.H3.abf	0.0118666282239496
rs2760061	OBSCN-AS1	ENSG00000162913.9_Stomach	DBP	PP.H4.abf	0.987794087734534
rs2760061	OBSCN-AS1	ENSG00000162913.9_Thyroid	DBP	PP.H0.abf	4.66037048191283e-34
rs2760061	OBSCN-AS1	ENSG00000162913.9_Thyroid	DBP	PP.H1.abf	5.88044291258572e-18
rs2760061	OBSCN-AS1	ENSG00000162913.9_Thyroid	DBP	PP.H2.abf	8.43042222602633e-19
rs2760061	OBSCN-AS1	ENSG00000162913.9_Thyroid	DBP	PP.H3.abf	0.00964713117274073
rs2760061	OBSCN-AS1	ENSG00000162913.9_Thyroid	DBP	PP.H4.abf	0.990352868827255
rs2760061	OBSCN	ENSG00000154358.20_Brain_Cortex	DBP	PP.H0.abf	5.93073714732212e-18
rs2760061	OBSCN	ENSG00000154358.20_Brain_Cortex	DBP	PP.H1.abf	0.074846927592892
rs2760061	OBSCN	ENSG00000154358.20_Brain_Cortex	DBP	PP.H2.abf	9.13211334639025e-19
rs2760061	OBSCN	ENSG00000154358.20_Brain_Cortex	DBP	PP.H3.abf	0.0106103421099621
rs2760061	OBSCN	ENSG00000154358.20_Brain_Cortex	DBP	PP.H4.abf	0.914542730297146
rs2760061	OBSCN	ENSG00000154358.20_Colon_Sigmoid	DBP	PP.H0.abf	4.17864180726332e-17
rs2760061	OBSCN	ENSG00000154358.20_Colon_Sigmoid	DBP	PP.H1.abf	0.52716176944958
rs2760061	OBSCN	ENSG00000154358.20_Colon_Sigmoid	DBP	PP.H2.abf	5.28742619844554e-19
rs2760061	OBSCN	ENSG00000154358.20_Colon_Sigmoid	DBP	PP.H3.abf	0.00620378402715796
rs2760061	OBSCN	ENSG00000154358.20_Colon_Sigmoid	DBP	PP.H4.abf	0.466634446523261
rs2760061	OBSCN	ENSG00000154358.20_Colon_Transverse	DBP	PP.H0.abf	3.9156371506052e-17
rs2760061	OBSCN	ENSG00000154358.20_Colon_Transverse	DBP	PP.H1.abf	0.493782073491539
rs2760061	OBSCN	ENSG00000154358.20_Colon_Transverse	DBP	PP.H2.abf	5.34325511237191e-19
rs2760061	OBSCN	ENSG00000154358.20_Colon_Transverse	DBP	PP.H3.abf	0.00623814095214654
rs2760061	OBSCN	ENSG00000154358.20_Colon_Transverse	DBP	PP.H4.abf	0.499979785556317
rs2760061	OBSCN	ENSG00000154358.20_Esophagus_Mucosa	DBP	PP.H0.abf	1.77090272470459e-31
rs2760061	OBSCN	ENSG00000154358.20_Esophagus_Mucosa	DBP	PP.H1.abf	2.23581882798355e-15
rs2760061	OBSCN	ENSG00000154358.20_Esophagus_Mucosa	DBP	PP.H2.abf	1.72163139260366e-18
rs2760061	OBSCN	ENSG00000154358.20_Esophagus_Mucosa	DBP	PP.H3.abf	0.0207568795289133
rs2760061	OBSCN	ENSG00000154358.20_Esophagus_Mucosa	DBP	PP.H4.abf	0.979243120471086
rs2760061	OBSCN	ENSG00000154358.20_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	1.16806938828487e-25
rs2760061	OBSCN	ENSG00000154358.20_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	1.47475456374048e-09
rs2760061	OBSCN	ENSG00000154358.20_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	1.55221379802301e-18
rs2760061	OBSCN	ENSG00000154358.20_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.0186162052326182
rs2760061	OBSCN	ENSG00000154358.20_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.98138379329263
rs2760061	OBSCN	ENSG00000154358.20_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	1.58661966160452e-33
rs2760061	OBSCN	ENSG00000154358.20_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	2.00489752146336e-17
rs2760061	OBSCN	ENSG00000154358.20_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	8.86203736630311e-19
rs2760061	OBSCN	ENSG00000154358.20_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.0102085298293704
rs2760061	OBSCN	ENSG00000154358.20_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.989791470170632
rs2760061	OBSCN	ENSG00000154358.20_Stomach	DBP	PP.H0.abf	6.26908393423916e-17
rs2760061	OBSCN	ENSG00000154358.20_Stomach	DBP	PP.H1.abf	0.790600887006336
rs2760061	OBSCN	ENSG00000154358.20_Stomach	DBP	PP.H2.abf	2.0858357379361e-19
rs2760061	OBSCN	ENSG00000154358.20_Stomach	DBP	PP.H3.abf	0.00242349416249571
rs2760061	OBSCN	ENSG00000154358.20_Stomach	DBP	PP.H4.abf	0.206975618831167
rs2760061	RNF187	ENSG00000168159.11_Heart_Left_Ventricle	DBP	PP.H0.abf	5.92514580074844e-18
rs2760061	RNF187	ENSG00000168159.11_Heart_Left_Ventricle	DBP	PP.H1.abf	0.0746984541771938
rs2760061	RNF187	ENSG00000168159.11_Heart_Left_Ventricle	DBP	PP.H2.abf	9.90473987621002e-19
rs2760061	RNF187	ENSG00000168159.11_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0115732007983334
rs2760061	RNF187	ENSG00000168159.11_Heart_Left_Ventricle	DBP	PP.H4.abf	0.91372834502447
rs2760061	WNT3A	ENSG00000154342.5_Brain_Caudate_basal_ganglia	DBP	PP.H0.abf	2.81453295466434e-21
rs2760061	WNT3A	ENSG00000154342.5_Brain_Caudate_basal_ganglia	DBP	PP.H1.abf	3.57094271561436e-05
rs2760061	WNT3A	ENSG00000154342.5_Brain_Caudate_basal_ganglia	DBP	PP.H2.abf	1.19618317739076e-18
rs2760061	WNT3A	ENSG00000154342.5_Brain_Caudate_basal_ganglia	DBP	PP.H3.abf	0.0141908177152653
rs2760061	WNT3A	ENSG00000154342.5_Brain_Caudate_basal_ganglia	DBP	PP.H4.abf	0.985773472857582
rs3824869	ACP2	ENSG00000134575.9_Lung	DBP	PP.H0.abf	1.27765109064878e-34
rs3824869	ACP2	ENSG00000134575.9_Lung	DBP	PP.H1.abf	0.413114970002481
rs3824869	ACP2	ENSG00000134575.9_Lung	DBP	PP.H2.abf	6.16899645124302e-36
rs3824869	ACP2	ENSG00000134575.9_Lung	DBP	PP.H3.abf	0.0193792919640419
rs3824869	ACP2	ENSG00000134575.9_Lung	DBP	PP.H4.abf	0.567505738033477
rs3824869	ACP2	ENSG00000134575.9_Whole_Blood	DBP	PP.H0.abf	2.77182690400051e-34
rs3824869	ACP2	ENSG00000134575.9_Whole_Blood	DBP	PP.H1.abf	0.901861603258968
rs3824869	ACP2	ENSG00000134575.9_Whole_Blood	DBP	PP.H2.abf	1.72084751312011e-36
rs3824869	ACP2	ENSG00000134575.9_Whole_Blood	DBP	PP.H3.abf	0.00550644169167372
rs3824869	ACP2	ENSG00000134575.9_Whole_Blood	DBP	PP.H4.abf	0.0926319550493613
rs3824869	AGBL2	ENSG00000165923.15_Thyroid	DBP	PP.H0.abf	2.3378221568993e-34
rs3824869	AGBL2	ENSG00000165923.15_Thyroid	DBP	PP.H1.abf	0.755090280566043
rs3824869	AGBL2	ENSG00000165923.15_Thyroid	DBP	PP.H2.abf	1.63899233456177e-36
rs3824869	AGBL2	ENSG00000165923.15_Thyroid	DBP	PP.H3.abf	0.00505390521074413
rs3824869	AGBL2	ENSG00000165923.15_Thyroid	DBP	PP.H4.abf	0.239855814223219
rs3824869	C1QTNF4	ENSG00000172247.3_Adipose_Subcutaneous	DBP	PP.H0.abf	3.15378533175073e-39
rs3824869	C1QTNF4	ENSG00000172247.3_Adipose_Subcutaneous	DBP	PP.H1.abf	1.02097245118526e-05
rs3824869	C1QTNF4	ENSG00000172247.3_Adipose_Subcutaneous	DBP	PP.H2.abf	4.52331496306606e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Adipose_Subcutaneous	DBP	PP.H3.abf	0.0136569592117747
rs3824869	C1QTNF4	ENSG00000172247.3_Adipose_Subcutaneous	DBP	PP.H4.abf	0.986332831063708
rs3824869	C1QTNF4	ENSG00000172247.3_Lung	DBP	PP.H0.abf	3.32584870273511e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Lung	DBP	PP.H1.abf	0.0107537800978632
rs3824869	C1QTNF4	ENSG00000172247.3_Lung	DBP	PP.H2.abf	3.69594534415454e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Lung	DBP	PP.H3.abf	0.0109721744075798
rs3824869	C1QTNF4	ENSG00000172247.3_Lung	DBP	PP.H4.abf	0.978274045494558
rs3824869	C1QTNF4	ENSG00000172247.3_Muscle_Skeletal	DBP	PP.H0.abf	9.38581838518768e-35
rs3824869	C1QTNF4	ENSG00000172247.3_Muscle_Skeletal	DBP	PP.H1.abf	0.304412907840137
rs3824869	C1QTNF4	ENSG00000172247.3_Muscle_Skeletal	DBP	PP.H2.abf	3.97427136386646e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Muscle_Skeletal	DBP	PP.H3.abf	0.0122064863484617
rs3824869	C1QTNF4	ENSG00000172247.3_Muscle_Skeletal	DBP	PP.H4.abf	0.683380605811395
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	5.14599052118142e-35
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.16496554872514
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	5.34977689182866e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.0163311316224258
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.818703319652436
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	1.23029509941019e-38
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	3.98654829432897e-05
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	2.4950668721505e-35
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.0799280879547029
rs3824869	C1QTNF4	ENSG00000172247.3_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.920032046562349
rs3824869	C1QTNF4	ENSG00000172247.3_Whole_Blood	DBP	PP.H0.abf	2.56986049320386e-35
rs3824869	C1QTNF4	ENSG00000172247.3_Whole_Blood	DBP	PP.H1.abf	0.0836148354432845
rs3824869	C1QTNF4	ENSG00000172247.3_Whole_Blood	DBP	PP.H2.abf	5.96783673216488e-36
rs3824869	C1QTNF4	ENSG00000172247.3_Whole_Blood	DBP	PP.H3.abf	0.0185195185907269
rs3824869	C1QTNF4	ENSG00000172247.3_Whole_Blood	DBP	PP.H4.abf	0.897865645965987
rs3824869	CELF1	ENSG00000149187.17_Nerve_Tibial	DBP	PP.H0.abf	3.39862630374415e-37
rs3824869	CELF1	ENSG00000149187.17_Nerve_Tibial	DBP	PP.H1.abf	0.00109604904199136
rs3824869	CELF1	ENSG00000149187.17_Nerve_Tibial	DBP	PP.H2.abf	1.22132175760343e-35
rs3824869	CELF1	ENSG00000149187.17_Nerve_Tibial	DBP	PP.H3.abf	0.0384268642314327
rs3824869	CELF1	ENSG00000149187.17_Nerve_Tibial	DBP	PP.H4.abf	0.960477086726574
rs3824869	CELF1	ENSG00000149187.17_Whole_Blood	DBP	PP.H0.abf	1.5030745087979e-35
rs3824869	CELF1	ENSG00000149187.17_Whole_Blood	DBP	PP.H1.abf	0.0489051168514783
rs3824869	CELF1	ENSG00000149187.17_Whole_Blood	DBP	PP.H2.abf	6.85723207921903e-36
rs3824869	CELF1	ENSG00000149187.17_Whole_Blood	DBP	PP.H3.abf	0.0213814717060613
rs3824869	CELF1	ENSG00000149187.17_Whole_Blood	DBP	PP.H4.abf	0.929713411442463
rs3824869	DDB2	ENSG00000134574.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	2.02977418692306e-35
rs3824869	DDB2	ENSG00000134574.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.0657711538201717
rs3824869	DDB2	ENSG00000134574.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	5.50700037842155e-36
rs3824869	DDB2	ENSG00000134574.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.016927134941391
rs3824869	DDB2	ENSG00000134574.11_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.917301711238434
rs3824869	ENSG00000255197	ENSG00000255197.5_Nerve_Tibial	DBP	PP.H0.abf	1.15856219840606e-34
rs3824869	ENSG00000255197	ENSG00000255197.5_Nerve_Tibial	DBP	PP.H1.abf	0.373633601979549
rs3824869	ENSG00000255197	ENSG00000255197.5_Nerve_Tibial	DBP	PP.H2.abf	4.33101962377265e-36
rs3824869	ENSG00000255197	ENSG00000255197.5_Nerve_Tibial	DBP	PP.H3.abf	0.0133544251185259
rs3824869	ENSG00000255197	ENSG00000255197.5_Nerve_Tibial	DBP	PP.H4.abf	0.613011972901928
rs3824869	FNBP4	ENSG00000109920.12_Muscle_Skeletal	DBP	PP.H0.abf	4.86884588155481e-37
rs3824869	FNBP4	ENSG00000109920.12_Muscle_Skeletal	DBP	PP.H1.abf	0.00157912658417579
rs3824869	FNBP4	ENSG00000109920.12_Muscle_Skeletal	DBP	PP.H2.abf	5.81772236166644e-36
rs3824869	FNBP4	ENSG00000109920.12_Muscle_Skeletal	DBP	PP.H3.abf	0.017888251200796
rs3824869	FNBP4	ENSG00000109920.12_Muscle_Skeletal	DBP	PP.H4.abf	0.980532622215025
rs3824869	MADD	ENSG00000110514.19_Artery_Aorta	DBP	PP.H0.abf	9.93949761215241e-35
rs3824869	MADD	ENSG00000110514.19_Artery_Aorta	DBP	PP.H1.abf	0.320650902355401
rs3824869	MADD	ENSG00000110514.19_Artery_Aorta	DBP	PP.H2.abf	5.67239621379381e-36
rs3824869	MADD	ENSG00000110514.19_Artery_Aorta	DBP	PP.H3.abf	0.0176375933040491
rs3824869	MADD	ENSG00000110514.19_Artery_Aorta	DBP	PP.H4.abf	0.661711504340545
rs3824869	MADD	ENSG00000110514.19_Artery_Tibial	DBP	PP.H0.abf	6.30455550263392e-35
rs3824869	MADD	ENSG00000110514.19_Artery_Tibial	DBP	PP.H1.abf	0.204877299198531
rs3824869	MADD	ENSG00000110514.19_Artery_Tibial	DBP	PP.H2.abf	1.66841602996331e-35
rs3824869	MADD	ENSG00000110514.19_Artery_Tibial	DBP	PP.H3.abf	0.0534763822189756
rs3824869	MADD	ENSG00000110514.19_Artery_Tibial	DBP	PP.H4.abf	0.741646318582493
rs3824869	MADD	ENSG00000110514.19_Esophagus_Mucosa	DBP	PP.H0.abf	1.75572756719156e-34
rs3824869	MADD	ENSG00000110514.19_Esophagus_Mucosa	DBP	PP.H1.abf	0.571773743061673
rs3824869	MADD	ENSG00000110514.19_Esophagus_Mucosa	DBP	PP.H2.abf	4.4965431424211e-36
rs3824869	MADD	ENSG00000110514.19_Esophagus_Mucosa	DBP	PP.H3.abf	0.0142295354039706
rs3824869	MADD	ENSG00000110514.19_Esophagus_Mucosa	DBP	PP.H4.abf	0.413996721534352
rs3824869	MADD	ENSG00000110514.19_Esophagus_Muscularis	DBP	PP.H0.abf	2.58396885285083e-35
rs3824869	MADD	ENSG00000110514.19_Esophagus_Muscularis	DBP	PP.H1.abf	0.0835936608895594
rs3824869	MADD	ENSG00000110514.19_Esophagus_Muscularis	DBP	PP.H2.abf	5.25561850726268e-35
rs3824869	MADD	ENSG00000110514.19_Esophagus_Muscularis	DBP	PP.H3.abf	0.169276743089715
