SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs140091914	LY6G5B	ENSG00000240053.8_Colon_Transverse	PP	PP.H3.abf	0.00569469595448506
rs140091914	LY6G5B	ENSG00000240053.8_Colon_Transverse	PP	PP.H4.abf	0.431571135256202
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	8.8101419739532e-26
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.364307574508757
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	2.21023612686331e-27
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.00851235212543131
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.627180073365815
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Mucosa	PP	PP.H0.abf	1.87943258458095e-25
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Mucosa	PP	PP.H1.abf	0.788338535642279
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Mucosa	PP	PP.H2.abf	6.65112718488642e-28
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Mucosa	PP	PP.H3.abf	0.00258077189832824
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Mucosa	PP	PP.H4.abf	0.209080692459394
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Muscularis	PP	PP.H0.abf	2.76105339891238e-28
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Muscularis	PP	PP.H1.abf	0.00109961095162186
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Muscularis	PP	PP.H2.abf	6.35748194074931e-27
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Muscularis	PP	PP.H3.abf	0.0243446096142518
rs140091914	LY6G5B	ENSG00000240053.8_Esophagus_Muscularis	PP	PP.H4.abf	0.974555779434129
rs140091914	LY6G5B	ENSG00000240053.8_Heart_Left_Ventricle	PP	PP.H0.abf	4.99971694725306e-27
rs140091914	LY6G5B	ENSG00000240053.8_Heart_Left_Ventricle	PP	PP.H1.abf	0.0213842430042166
rs140091914	LY6G5B	ENSG00000240053.8_Heart_Left_Ventricle	PP	PP.H2.abf	4.79772118064318e-27
rs140091914	LY6G5B	ENSG00000240053.8_Heart_Left_Ventricle	PP	PP.H3.abf	0.0195612342607568
rs140091914	LY6G5B	ENSG00000240053.8_Heart_Left_Ventricle	PP	PP.H4.abf	0.959054522735025
rs140091914	LY6G5B	ENSG00000240053.8_Lung	PP	PP.H0.abf	2.51929578867502e-26
rs140091914	LY6G5B	ENSG00000240053.8_Lung	PP	PP.H1.abf	0.101958912850287
rs140091914	LY6G5B	ENSG00000240053.8_Lung	PP	PP.H2.abf	6.33596329428542e-27
rs140091914	LY6G5B	ENSG00000240053.8_Lung	PP	PP.H3.abf	0.0247691290751296
rs140091914	LY6G5B	ENSG00000240053.8_Lung	PP	PP.H4.abf	0.873271958074583
rs140091914	LY6G5B	ENSG00000240053.8_Nerve_Tibial	PP	PP.H0.abf	7.08380970935941e-26
rs140091914	LY6G5B	ENSG00000240053.8_Nerve_Tibial	PP	PP.H1.abf	0.294566048880694
rs140091914	LY6G5B	ENSG00000240053.8_Nerve_Tibial	PP	PP.H2.abf	1.9898789648457e-27
rs140091914	LY6G5B	ENSG00000240053.8_Nerve_Tibial	PP	PP.H3.abf	0.00757665611620499
rs140091914	LY6G5B	ENSG00000240053.8_Nerve_Tibial	PP	PP.H4.abf	0.6978572950031
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	1.86731198817858e-25
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.763039594313461
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	6.18400939292574e-28
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.00229230331337371
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.234668102373164
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	4.75624471828935e-26
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.188430519543933
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	2.25206807325737e-27
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00811867962404682
rs140091914	LY6G5B	ENSG00000240053.8_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.803450800832018
rs140091914	LY6G5B	ENSG00000240053.8_Thyroid	PP	PP.H0.abf	7.77725521903128e-29
rs140091914	LY6G5B	ENSG00000240053.8_Thyroid	PP	PP.H1.abf	0.000325670688133307
rs140091914	LY6G5B	ENSG00000240053.8_Thyroid	PP	PP.H2.abf	5.48542101263627e-27
rs140091914	LY6G5B	ENSG00000240053.8_Thyroid	PP	PP.H3.abf	0.02199238635974
rs140091914	LY6G5B	ENSG00000240053.8_Thyroid	PP	PP.H4.abf	0.977681942952129
rs140091914	LY6G5B	ENSG00000240053.8_Whole_Blood	PP	PP.H0.abf	5.78486729415232e-26
rs140091914	LY6G5B	ENSG00000240053.8_Whole_Blood	PP	PP.H1.abf	0.250511450189461
rs140091914	LY6G5B	ENSG00000240053.8_Whole_Blood	PP	PP.H2.abf	3.00055267667359e-27
rs140091914	LY6G5B	ENSG00000240053.8_Whole_Blood	PP	PP.H3.abf	0.0122565457990368
rs140091914	LY6G5B	ENSG00000240053.8_Whole_Blood	PP	PP.H4.abf	0.737232004011502
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Subcutaneous	PP	PP.H0.abf	1.53835601440043e-28
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Subcutaneous	PP	PP.H1.abf	0.000628833613180162
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Subcutaneous	PP	PP.H2.abf	4.10641421088624e-27
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Subcutaneous	PP	PP.H3.abf	0.0158022157524752
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Subcutaneous	PP	PP.H4.abf	0.983568950634345
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Visceral_Omentum	PP	PP.H0.abf	1.22451370405986e-26
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.0510259881773463
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Visceral_Omentum	PP	PP.H2.abf	3.49858051695787e-27
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.0136433978644499
rs140091914	LY6G5C	ENSG00000204428.12_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.935330613958203
rs140091914	LY6G5C	ENSG00000204428.12_Breast_Mammary_Tissue	PP	PP.H0.abf	2.96218572852888e-28
rs140091914	LY6G5C	ENSG00000204428.12_Breast_Mammary_Tissue	PP	PP.H1.abf	0.00116884566098669
rs140091914	LY6G5C	ENSG00000204428.12_Breast_Mammary_Tissue	PP	PP.H2.abf	2.40896901453723e-27
rs140091914	LY6G5C	ENSG00000204428.12_Breast_Mammary_Tissue	PP	PP.H3.abf	0.00851520881943696
rs140091914	LY6G5C	ENSG00000204428.12_Breast_Mammary_Tissue	PP	PP.H4.abf	0.990315945519577
rs140091914	LY6G5C	ENSG00000204428.12_Esophagus_Muscularis	PP	PP.H0.abf	6.25379835833544e-27
rs140091914	LY6G5C	ENSG00000204428.12_Esophagus_Muscularis	PP	PP.H1.abf	0.0249062374772227
rs140091914	LY6G5C	ENSG00000204428.12_Esophagus_Muscularis	PP	PP.H2.abf	2.86819445226263e-27
rs140091914	LY6G5C	ENSG00000204428.12_Esophagus_Muscularis	PP	PP.H3.abf	0.0104581714880729
rs140091914	LY6G5C	ENSG00000204428.12_Esophagus_Muscularis	PP	PP.H4.abf	0.964635591034704
rs140091914	LY6G5C	ENSG00000204428.12_Lung	PP	PP.H0.abf	1.03667631546773e-27
rs140091914	LY6G5C	ENSG00000204428.12_Lung	PP	PP.H1.abf	0.00419555300246507
rs140091914	LY6G5C	ENSG00000204428.12_Lung	PP	PP.H2.abf	1.17232335428564e-26
rs140091914	LY6G5C	ENSG00000204428.12_Lung	PP	PP.H3.abf	0.0464960194491078
rs140091914	LY6G5C	ENSG00000204428.12_Lung	PP	PP.H4.abf	0.949308427548429
rs140091914	LY6G5C	ENSG00000204428.12_Muscle_Skeletal	PP	PP.H0.abf	4.2777566875257e-27
rs140091914	LY6G5C	ENSG00000204428.12_Muscle_Skeletal	PP	PP.H1.abf	0.0175809876491762
rs140091914	LY6G5C	ENSG00000204428.12_Muscle_Skeletal	PP	PP.H2.abf	8.13659331087489e-27
rs140091914	LY6G5C	ENSG00000204428.12_Muscle_Skeletal	PP	PP.H3.abf	0.0324903431728377
rs140091914	LY6G5C	ENSG00000204428.12_Muscle_Skeletal	PP	PP.H4.abf	0.949928669177983
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	1.19277626038689e-25
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.487404097223256
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	1.76585198563776e-27
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.00670991400216835
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.505885988774578
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	1.92947320636336e-28
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.000764409024882787
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	8.34320873967469e-27
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.0320865572113139
rs140091914	LY6G5C	ENSG00000204428.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.967149033763805
rs140091914	LY6G5C	ENSG00000204428.12_Thyroid	PP	PP.H0.abf	1.05864934315914e-30
rs140091914	LY6G5C	ENSG00000204428.12_Thyroid	PP	PP.H1.abf	4.43306861313799e-06
rs140091914	LY6G5C	ENSG00000204428.12_Thyroid	PP	PP.H2.abf	4.79069135281106e-27
rs140091914	LY6G5C	ENSG00000204428.12_Thyroid	PP	PP.H3.abf	0.0190799890158595
rs140091914	LY6G5C	ENSG00000204428.12_Thyroid	PP	PP.H4.abf	0.980915577915524
rs140091914	LY6G5C	ENSG00000204428.12_Whole_Blood	PP	PP.H0.abf	9.43342253410248e-30
rs140091914	LY6G5C	ENSG00000204428.12_Whole_Blood	PP	PP.H1.abf	4.08510729650928e-05
rs140091914	LY6G5C	ENSG00000204428.12_Whole_Blood	PP	PP.H2.abf	7.1753148223928e-27
rs140091914	LY6G5C	ENSG00000204428.12_Whole_Blood	PP	PP.H3.abf	0.0301025679072755
rs140091914	LY6G5C	ENSG00000204428.12_Whole_Blood	PP	PP.H4.abf	0.969856581019759
rs140091914	LY6G6C	ENSG00000204421.2_Esophagus_Mucosa	PP	PP.H0.abf	5.79711740338317e-35
rs140091914	LY6G6C	ENSG00000204421.2_Esophagus_Mucosa	PP	PP.H1.abf	2.43163339947543e-10
rs140091914	LY6G6C	ENSG00000204421.2_Esophagus_Mucosa	PP	PP.H2.abf	7.99328722040646e-27
rs140091914	LY6G6C	ENSG00000204421.2_Esophagus_Mucosa	PP	PP.H3.abf	0.0325608522847442
rs140091914	LY6G6C	ENSG00000204421.2_Esophagus_Mucosa	PP	PP.H4.abf	0.967439147472091
rs140091914	LY6G6D	ENSG00000244355.7_Esophagus_Mucosa	PP	PP.H0.abf	1.10927516850626e-25
rs140091914	LY6G6D	ENSG00000244355.7_Esophagus_Mucosa	PP	PP.H1.abf	0.465291689171999
rs140091914	LY6G6D	ENSG00000244355.7_Esophagus_Mucosa	PP	PP.H2.abf	1.4077448395573e-27
rs140091914	LY6G6D	ENSG00000244355.7_Esophagus_Mucosa	PP	PP.H3.abf	0.00537553188329064
rs140091914	LY6G6D	ENSG00000244355.7_Esophagus_Mucosa	PP	PP.H4.abf	0.529332778944711
rs140091914	LY6G6F	ENSG00000204424.9_Esophagus_Mucosa	PP	PP.H0.abf	1.17427546022036e-25
rs140091914	LY6G6F	ENSG00000204424.9_Esophagus_Mucosa	PP	PP.H1.abf	0.492556425990237
rs140091914	LY6G6F	ENSG00000204424.9_Esophagus_Mucosa	PP	PP.H2.abf	1.81587369082763e-27
rs140091914	LY6G6F	ENSG00000204424.9_Esophagus_Mucosa	PP	PP.H3.abf	0.00711645689569249
rs140091914	LY6G6F	ENSG00000204424.9_Esophagus_Mucosa	PP	PP.H4.abf	0.500327117114072
rs140091914	MPIG6B	ENSG00000204420.8_Esophagus_Mucosa	PP	PP.H0.abf	1.14058147599039e-28
rs140091914	MPIG6B	ENSG00000204420.8_Esophagus_Mucosa	PP	PP.H1.abf	0.000478423295381704
rs140091914	MPIG6B	ENSG00000204420.8_Esophagus_Mucosa	PP	PP.H2.abf	7.6651711269663e-27
rs140091914	MPIG6B	ENSG00000204420.8_Esophagus_Mucosa	PP	PP.H3.abf	0.0311836521561568
rs140091914	MPIG6B	ENSG00000204420.8_Esophagus_Mucosa	PP	PP.H4.abf	0.968337924548464
rs140091914	MSH5	ENSG00000204410.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	2.70528644563638e-27
rs140091914	MSH5	ENSG00000204410.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.0107176682584526
rs140091914	MSH5	ENSG00000204410.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	1.7074823693445e-27
rs140091914	MSH5	ENSG00000204410.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00578111686144566
rs140091914	MSH5	ENSG00000204410.14_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.983501214880099
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Subcutaneous	PP	PP.H0.abf	1.25211364652608e-28
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Subcutaneous	PP	PP.H1.abf	0.000511826352994148
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Subcutaneous	PP	PP.H2.abf	2.1136277979112e-27
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Subcutaneous	PP	PP.H3.abf	0.00764803380765229
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Subcutaneous	PP	PP.H4.abf	0.991840139839353
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Visceral_Omentum	PP	PP.H0.abf	2.40225622117238e-26
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.10010300181541
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.93882369105809e-27
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00718644727393732
rs140091914	SNHG32	ENSG00000204387.12_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.892710550910651
rs140091914	SNHG32	ENSG00000204387.12_Artery_Tibial	PP	PP.H0.abf	1.98311084100323e-26
rs140091914	SNHG32	ENSG00000204387.12_Artery_Tibial	PP	PP.H1.abf	0.0830951822351544
rs140091914	SNHG32	ENSG00000204387.12_Artery_Tibial	PP	PP.H2.abf	1.63821137052152e-27
rs140091914	SNHG32	ENSG00000204387.12_Artery_Tibial	PP	PP.H3.abf	0.00595338865509471
rs140091914	SNHG32	ENSG00000204387.12_Artery_Tibial	PP	PP.H4.abf	0.910951429109752
rs140091914	SNHG32	ENSG00000204387.12_Breast_Mammary_Tissue	PP	PP.H0.abf	1.53365796773893e-27
rs140091914	SNHG32	ENSG00000204387.12_Breast_Mammary_Tissue	PP	PP.H1.abf	0.00605164437788169
rs140091914	SNHG32	ENSG00000204387.12_Breast_Mammary_Tissue	PP	PP.H2.abf	2.15745615982825e-27
rs140091914	SNHG32	ENSG00000204387.12_Breast_Mammary_Tissue	PP	PP.H3.abf	0.00752666121899221
rs140091914	SNHG32	ENSG00000204387.12_Breast_Mammary_Tissue	PP	PP.H4.abf	0.986421694403123
rs140091914	SNHG32	ENSG00000204387.12_Colon_Transverse	PP	PP.H0.abf	1.95857280676798e-26
rs140091914	SNHG32	ENSG00000204387.12_Colon_Transverse	PP	PP.H1.abf	0.0822499781524441
rs140091914	SNHG32	ENSG00000204387.12_Colon_Transverse	PP	PP.H2.abf	2.33662388360302e-27
rs140091914	SNHG32	ENSG00000204387.12_Colon_Transverse	PP	PP.H3.abf	0.00890377152486099
rs140091914	SNHG32	ENSG00000204387.12_Colon_Transverse	PP	PP.H4.abf	0.908846250322692
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	4.55314567097722e-26
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.18827681332296
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	1.56255867228871e-27
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.00565525768428445
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.806067928992754
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Mucosa	PP	PP.H0.abf	5.8212126972045e-26
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Mucosa	PP	PP.H1.abf	0.244174030557188
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Mucosa	PP	PP.H2.abf	1.51969660942075e-27
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Mucosa	PP	PP.H3.abf	0.00562425091957666
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Mucosa	PP	PP.H4.abf	0.750201718523232
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Muscularis	PP	PP.H0.abf	1.0349426693408e-28
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Muscularis	PP	PP.H1.abf	0.000412173952867479
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Muscularis	PP	PP.H2.abf	2.10386818010182e-27
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Muscularis	PP	PP.H3.abf	0.00738661715267738
rs140091914	SNHG32	ENSG00000204387.12_Esophagus_Muscularis	PP	PP.H4.abf	0.992201208894449
rs140091914	SNHG32	ENSG00000204387.12_Lung	PP	PP.H0.abf	5.41525835715683e-29
rs140091914	SNHG32	ENSG00000204387.12_Lung	PP	PP.H1.abf	0.000219161980653938
rs140091914	SNHG32	ENSG00000204387.12_Lung	PP	PP.H2.abf	2.58820697816575e-27
rs140091914	SNHG32	ENSG00000204387.12_Lung	PP	PP.H3.abf	0.0094844867572389
rs140091914	SNHG32	ENSG00000204387.12_Lung	PP	PP.H4.abf	0.990296351262108
rs140091914	SNHG32	ENSG00000204387.12_Nerve_Tibial	PP	PP.H0.abf	6.98019805490233e-30
rs140091914	SNHG32	ENSG00000204387.12_Nerve_Tibial	PP	PP.H1.abf	2.90257565603526e-05
rs140091914	SNHG32	ENSG00000204387.12_Nerve_Tibial	PP	PP.H2.abf	1.36210400830831e-27
rs140091914	SNHG32	ENSG00000204387.12_Nerve_Tibial	PP	PP.H3.abf	0.00466873466081315
rs140091914	SNHG32	ENSG00000204387.12_Nerve_Tibial	PP	PP.H4.abf	0.995302239582623
rs140091914	SNHG32	ENSG00000204387.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	4.34218905651691e-29
rs140091914	SNHG32	ENSG00000204387.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.000177434847368428
rs140091914	SNHG32	ENSG00000204387.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	6.54444750586451e-27
rs140091914	SNHG32	ENSG00000204387.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.0257685181717703
rs140091914	SNHG32	ENSG00000204387.12_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.974054046980864
rs140091914	SNHG32	ENSG00000204387.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	8.56493032117335e-27
rs140091914	SNHG32	ENSG00000204387.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.0339321116945544
rs140091914	SNHG32	ENSG00000204387.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	1.63801543519968e-27
rs140091914	SNHG32	ENSG00000204387.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00552886843826436
rs140091914	SNHG32	ENSG00000204387.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.96053901986718
rs140091914	SNHG32	ENSG00000204387.12_Stomach	PP	PP.H0.abf	1.96881466902146e-26
rs140091914	SNHG32	ENSG00000204387.12_Stomach	PP	PP.H1.abf	0.08609804007122
rs140091914	SNHG32	ENSG00000204387.12_Stomach	PP	PP.H2.abf	2.03995405416904e-27
rs140091914	SNHG32	ENSG00000204387.12_Stomach	PP	PP.H3.abf	0.00801501600661242
rs140091914	SNHG32	ENSG00000204387.12_Stomach	PP	PP.H4.abf	0.905886943922168
rs140091914	SNHG32	ENSG00000204387.12_Thyroid	PP	PP.H0.abf	8.57457020273028e-30
rs140091914	SNHG32	ENSG00000204387.12_Thyroid	PP	PP.H1.abf	3.59058060938669e-05
rs140091914	SNHG32	ENSG00000204387.12_Thyroid	PP	PP.H2.abf	2.95394993606786e-27
rs140091914	SNHG32	ENSG00000204387.12_Thyroid	PP	PP.H3.abf	0.0113810110898694
rs140091914	SNHG32	ENSG00000204387.12_Thyroid	PP	PP.H4.abf	0.988583083104035
rs140091914	SNHG32	ENSG00000204387.12_Whole_Blood	PP	PP.H0.abf	1.64021708437912e-30
rs140091914	SNHG32	ENSG00000204387.12_Whole_Blood	PP	PP.H1.abf	7.10289691258256e-06
rs140091914	SNHG32	ENSG00000204387.12_Whole_Blood	PP	PP.H2.abf	1.01870688808738e-27
rs140091914	SNHG32	ENSG00000204387.12_Whole_Blood	PP	PP.H3.abf	0.00341489294022218
rs140091914	SNHG32	ENSG00000204387.12_Whole_Blood	PP	PP.H4.abf	0.996578004162861
rs140091914	VWA7	ENSG00000204396.10_Muscle_Skeletal	PP	PP.H0.abf	8.94185244566938e-28
rs140091914	VWA7	ENSG00000204396.10_Muscle_Skeletal	PP	PP.H1.abf	0.00367497753826199
rs140091914	VWA7	ENSG00000204396.10_Muscle_Skeletal	PP	PP.H2.abf	2.1474200927471e-27
rs140091914	VWA7	ENSG00000204396.10_Muscle_Skeletal	PP	PP.H3.abf	0.00783711131900348
rs140091914	VWA7	ENSG00000204396.10_Muscle_Skeletal	PP	PP.H4.abf	0.988487911142732
rs140091914	ZBTB12	ENSG00000204366.3_Esophagus_Muscularis	PP	PP.H0.abf	3.98308822523443e-26
rs140091914	ZBTB12	ENSG00000204366.3_Esophagus_Muscularis	PP	PP.H1.abf	0.158629580850162
rs140091914	ZBTB12	ENSG00000204366.3_Esophagus_Muscularis	PP	PP.H2.abf	1.77508261181846e-27
rs140091914	ZBTB12	ENSG00000204366.3_Esophagus_Muscularis	PP	PP.H3.abf	0.00623426815954562
rs140091914	ZBTB12	ENSG00000204366.3_Esophagus_Muscularis	PP	PP.H4.abf	0.835136150990289
rs1566497	CBR4	ENSG00000145439.11_Adipose_Visceral_Omentum	PP	PP.H0.abf	6.61447797111843e-18
rs1566497	CBR4	ENSG00000145439.11_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.809930153085596
rs1566497	CBR4	ENSG00000145439.11_Adipose_Visceral_Omentum	PP	PP.H2.abf	2.81104015646427e-20
rs1566497	CBR4	ENSG00000145439.11_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00325525021052061
rs1566497	CBR4	ENSG00000145439.11_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.186814596703883
rs1566497	PALLD	ENSG00000129116.17_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	2.064291586016e-19
rs1566497	PALLD	ENSG00000129116.17_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.0253156560469815
rs1566497	PALLD	ENSG00000129116.17_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	2.05921988737386e-19
rs1566497	PALLD	ENSG00000129116.17_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.0243030774730726
rs1566497	PALLD	ENSG00000129116.17_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.950381266479945
rs1566497	PALLD	ENSG00000129116.17_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	2.76126774351567e-19
rs1566497	PALLD	ENSG00000129116.17_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.0337944823953852
rs1566497	PALLD	ENSG00000129116.17_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	9.90063606673761e-20
rs1566497	PALLD	ENSG00000129116.17_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.0111621035756534
rs1566497	PALLD	ENSG00000129116.17_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.955043414028961
rs1566497	PALLD	ENSG00000129116.17_Spleen	PP	PP.H0.abf	6.41068306051269e-18
rs1566497	PALLD	ENSG00000129116.17_Spleen	PP	PP.H1.abf	0.780717642320231
rs1566497	PALLD	ENSG00000129116.17_Spleen	PP	PP.H2.abf	2.89481347964277e-20
rs1566497	PALLD	ENSG00000129116.17_Spleen	PP	PP.H3.abf	0.00330944229146296
rs1566497	PALLD	ENSG00000129116.17_Spleen	PP	PP.H4.abf	0.215972915388306
rs2107595	ENSG00000232821	ENSG00000232821.1_Artery_Aorta	PP	PP.H0.abf	5.74181415775954e-50
rs2107595	ENSG00000232821	ENSG00000232821.1_Artery_Aorta	PP	PP.H1.abf	0.0523654440099665
rs2107595	ENSG00000232821	ENSG00000232821.1_Artery_Aorta	PP	PP.H2.abf	1.55230215244732e-51
rs2107595	ENSG00000232821	ENSG00000232821.1_Artery_Aorta	PP	PP.H3.abf	0.000468536216786945
rs2107595	ENSG00000232821	ENSG00000232821.1_Artery_Aorta	PP	PP.H4.abf	0.947166019773251
rs2107595	TWIST1	ENSG00000122691.12_Artery_Aorta	PP	PP.H0.abf	1.73148486196165e-50
rs2107595	TWIST1	ENSG00000122691.12_Artery_Aorta	PP	PP.H1.abf	0.0157911717624342
rs2107595	TWIST1	ENSG00000122691.12_Artery_Aorta	PP	PP.H2.abf	4.05260284595792e-51
rs2107595	TWIST1	ENSG00000122691.12_Artery_Aorta	PP	PP.H3.abf	0.00271448643350285
rs2107595	TWIST1	ENSG00000122691.12_Artery_Aorta	PP	PP.H4.abf	0.981494341804068
